vehicle_id,travel_sequences,trip_repetitions,total_distance_km,total_operation_time_s,terminal_time_s,stop_time_s,travel_time_s,trip_id
1107D111_1,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:56:17', 'offset_from_start': 300, 'operating': True}, {'start_time': '06:56:17', 'end_time': '07:57:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:57:34', 'end_time': '08:58:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:58:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '09:46:17', 'offset_from_start': 900, 'operating': True}, {'start_time': '09:46:17', 'end_time': '10:47:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '10:47:34', 'end_time': '11:48:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '11:48:51', 'end_time': '12:50:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '12:50:08', 'end_time': '13:51:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '13:51:25', 'end_time': '14:52:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '14:52:42', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '15:00:00', 'end_time': '15:56:17', 'offset_from_start': 300, 'operating': True}, {'start_time': '15:56:17', 'end_time': '16:57:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:57:34', 'end_time': '17:58:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:58:51', 'end_time': '19:00:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:00:08', 'end_time': '20:01:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:01:25', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",14.685885232526514,383.1265449708598,54000.0,587.4354093010606,8811.531139515952,44601.033451183044,1107D111
1107D111_2,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:51:17', 'offset_from_start': 600, 'operating': True}, {'start_time': '06:51:17', 'end_time': '07:52:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:52:34', 'end_time': '08:53:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:53:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '09:31:17', 'offset_from_start': 1800, 'operating': True}, {'start_time': '09:31:17', 'end_time': '10:32:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '10:32:34', 'end_time': '11:33:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '11:33:51', 'end_time': '12:35:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '12:35:08', 'end_time': '13:36:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '13:36:25', 'end_time': '14:37:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '14:37:42', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '15:00:00', 'end_time': '15:51:17', 'offset_from_start': 600, 'operating': True}, {'start_time': '15:51:17', 'end_time': '16:52:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:52:34', 'end_time': '17:53:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:53:51', 'end_time': '18:55:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:55:08', 'end_time': '19:56:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:56:25', 'end_time': '20:57:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:57:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",14.685885232526516,383.1265449708598,54000.0,587.4354093010606,8811.531139515906,44601.03345118302,1107D111
1107D111_3,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:46:17', 'offset_from_start': 900, 'operating': True}, {'start_time': '06:46:17', 'end_time': '07:47:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:47:34', 'end_time': '08:48:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:48:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '09:16:17', 'offset_from_start': 2700, 'operating': True}, {'start_time': '09:16:17', 'end_time': '10:17:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '10:17:34', 'end_time': '11:18:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '11:18:51', 'end_time': '12:20:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '12:20:08', 'end_time': '13:21:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '13:21:25', 'end_time': '14:22:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '14:22:42', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '15:00:00', 'end_time': '15:46:17', 'offset_from_start': 900, 'operating': True}, {'start_time': '15:46:17', 'end_time': '16:47:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:47:34', 'end_time': '17:48:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:48:51', 'end_time': '18:50:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:50:08', 'end_time': '19:51:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:51:25', 'end_time': '20:52:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:52:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",14.685885232526514,383.12654497085987,54000.0,587.4354093010608,8811.531139515915,44601.03345118302,1107D111
1107D111_4,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:41:17', 'offset_from_start': 1200, 'operating': True}, {'start_time': '06:41:17', 'end_time': '07:42:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:42:34', 'end_time': '08:43:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:43:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '15:00:00', 'end_time': '15:41:17', 'offset_from_start': 1200, 'operating': True}, {'start_time': '15:41:17', 'end_time': '16:42:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:42:34', 'end_time': '17:43:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:43:51', 'end_time': '18:45:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:45:08', 'end_time': '19:46:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:46:25', 'end_time': '20:47:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:47:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",8.811531139515909,229.87592698251584,32400.0,352.46124558063633,5286.91868370955,26760.62007070982,1107D111
1107D111_5,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:36:17', 'offset_from_start': 1500, 'operating': True}, {'start_time': '06:36:17', 'end_time': '07:37:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:37:34', 'end_time': '08:38:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:38:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '15:00:00', 'end_time': '15:36:17', 'offset_from_start': 1500, 'operating': True}, {'start_time': '15:36:17', 'end_time': '16:37:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:37:34', 'end_time': '17:38:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:38:51', 'end_time': '18:40:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:40:08', 'end_time': '19:41:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:41:25', 'end_time': '20:42:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:42:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",8.811531139515909,229.87592698251584,32400.0,352.46124558063644,5286.918683709546,26760.620070709814,1107D111
1107D111_6,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:31:17', 'offset_from_start': 1800, 'operating': True}, {'start_time': '06:31:17', 'end_time': '07:32:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:32:34', 'end_time': '08:33:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:33:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '15:00:00', 'end_time': '15:31:17', 'offset_from_start': 1800, 'operating': True}, {'start_time': '15:31:17', 'end_time': '16:32:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:32:34', 'end_time': '17:33:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:33:51', 'end_time': '18:35:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:35:08', 'end_time': '19:36:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:36:25', 'end_time': '20:37:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:37:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",8.811531139515909,229.87592698251584,32400.0,352.4612455806364,5286.918683709542,26760.62007070981,1107D111
1107D111_7,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:26:17', 'offset_from_start': 2100, 'operating': True}, {'start_time': '06:26:17', 'end_time': '07:27:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:27:34', 'end_time': '08:28:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:28:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '15:00:00', 'end_time': '15:26:17', 'offset_from_start': 2100, 'operating': True}, {'start_time': '15:26:17', 'end_time': '16:27:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:27:34', 'end_time': '17:28:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:28:51', 'end_time': '18:30:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:30:08', 'end_time': '19:31:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:31:25', 'end_time': '20:32:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:32:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",8.811531139515909,229.87592698251584,32400.0,352.4612455806364,5286.918683709536,26760.62007070982,1107D111
1107D111_8,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:21:17', 'offset_from_start': 2400, 'operating': True}, {'start_time': '06:21:17', 'end_time': '07:22:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:22:34', 'end_time': '08:23:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:23:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '15:00:00', 'end_time': '15:21:17', 'offset_from_start': 2400, 'operating': True}, {'start_time': '15:21:17', 'end_time': '16:22:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:22:34', 'end_time': '17:23:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:23:51', 'end_time': '18:25:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:25:08', 'end_time': '19:26:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:26:25', 'end_time': '20:27:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:27:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",8.81153113951591,229.87592698251584,32400.0,352.4612455806364,5286.918683709558,26760.62007070983,1107D111
1107D111_9,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:16:17', 'offset_from_start': 2700, 'operating': True}, {'start_time': '06:16:17', 'end_time': '07:17:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:17:34', 'end_time': '08:18:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:18:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '15:00:00', 'end_time': '15:16:17', 'offset_from_start': 2700, 'operating': True}, {'start_time': '15:16:17', 'end_time': '16:17:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:17:34', 'end_time': '17:18:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:18:51', 'end_time': '18:20:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:20:08', 'end_time': '19:21:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:21:25', 'end_time': '20:22:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:22:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",8.811531139515909,229.87592698251584,32400.0,352.4612455806364,5286.918683709553,26760.62007070981,1107D111
1107D111_10,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:11:17', 'offset_from_start': 3000, 'operating': True}, {'start_time': '06:11:17', 'end_time': '07:12:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:12:34', 'end_time': '08:13:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:13:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '15:00:00', 'end_time': '15:11:17', 'offset_from_start': 3000, 'operating': True}, {'start_time': '15:11:17', 'end_time': '16:12:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:12:34', 'end_time': '17:13:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:13:51', 'end_time': '18:15:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:15:08', 'end_time': '19:16:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:16:25', 'end_time': '20:17:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:17:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",8.81153113951591,229.87592698251584,32400.0,352.4612455806364,5286.918683709548,26760.62007070982,1107D111
1107D111_11,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:06:17', 'offset_from_start': 3300, 'operating': True}, {'start_time': '06:06:17', 'end_time': '07:07:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:07:34', 'end_time': '08:08:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:08:51', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '15:00:00', 'end_time': '15:06:17', 'offset_from_start': 3300, 'operating': True}, {'start_time': '15:06:17', 'end_time': '16:07:34', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:07:34', 'end_time': '17:08:51', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:08:51', 'end_time': '18:10:08', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:10:08', 'end_time': '19:11:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:11:25', 'end_time': '20:12:42', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:12:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",8.811531139515909,229.8759269825158,32400.0,352.4612455806364,5286.918683709542,26760.62007070983,1107D111
1107D110_0,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '07:04:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:04:25', 'end_time': '08:08:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:08:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '10:04:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '10:04:25', 'end_time': '11:08:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '11:08:50', 'end_time': '12:13:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '12:13:15', 'end_time': '13:17:40', 'offset_from_start': 0, 'operating': True}, {'start_time': '13:17:40', 'end_time': '14:22:05', 'offset_from_start': 0, 'operating': True}, {'start_time': '14:22:05', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '15:00:00', 'end_time': '16:04:25', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:04:25', 'end_time': '17:08:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:08:50', 'end_time': '18:13:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:13:15', 'end_time': '19:17:40', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:17:40', 'end_time': '20:22:05', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:22:05', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",13.971539456662354,368.5754798739955,54000.0,558.8615782664942,10059.508408796897,43381.6300129366,1107D110
1107D110_1,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:59:25', 'offset_from_start': 300, 'operating': True}, {'start_time': '06:59:25', 'end_time': '08:03:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:03:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '09:49:25', 'offset_from_start': 900, 'operating': True}, {'start_time': '09:49:25', 'end_time': '10:53:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '10:53:50', 'end_time': '11:58:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '11:58:15', 'end_time': '13:02:40', 'offset_from_start': 0, 'operating': True}, {'start_time': '13:02:40', 'end_time': '14:07:05', 'offset_from_start': 0, 'operating': True}, {'start_time': '14:07:05', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '15:00:00', 'end_time': '15:59:25', 'offset_from_start': 300, 'operating': True}, {'start_time': '15:59:25', 'end_time': '17:03:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:03:50', 'end_time': '18:08:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:08:15', 'end_time': '19:12:40', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:12:40', 'end_time': '20:17:05', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:17:05', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",13.971539456662356,368.57547987399545,54000.0,558.8615782664941,10059.508408796879,43381.63001293663,1107D110
1107D110_2,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:54:25', 'offset_from_start': 600, 'operating': True}, {'start_time': '06:54:25', 'end_time': '07:58:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:58:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '09:34:25', 'offset_from_start': 1800, 'operating': True}, {'start_time': '09:34:25', 'end_time': '10:38:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '10:38:50', 'end_time': '11:43:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '11:43:15', 'end_time': '12:47:40', 'offset_from_start': 0, 'operating': True}, {'start_time': '12:47:40', 'end_time': '13:52:05', 'offset_from_start': 0, 'operating': True}, {'start_time': '13:52:05', 'end_time': '14:56:30', 'offset_from_start': 0, 'operating': True}, {'start_time': '14:56:30', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '15:00:00', 'end_time': '15:54:25', 'offset_from_start': 600, 'operating': True}, {'start_time': '15:54:25', 'end_time': '16:58:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:58:50', 'end_time': '18:03:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:03:15', 'end_time': '19:07:40', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:07:40', 'end_time': '20:12:05', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:12:05', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",13.971539456662354,368.5754798739955,54000.0,558.8615782664942,10059.508408796864,43381.63001293658,1107D110
1107D110_3,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:49:25', 'offset_from_start': 900, 'operating': True}, {'start_time': '06:49:25', 'end_time': '07:53:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:53:50', 'end_time': '08:58:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:58:15', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '09:19:25', 'offset_from_start': 2700, 'operating': True}, {'start_time': '09:19:25', 'end_time': '10:23:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '10:23:50', 'end_time': '11:28:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '11:28:15', 'end_time': '12:32:40', 'offset_from_start': 0, 'operating': True}, {'start_time': '12:32:40', 'end_time': '13:37:05', 'offset_from_start': 0, 'operating': True}, {'start_time': '13:37:05', 'end_time': '14:41:30', 'offset_from_start': 0, 'operating': True}, {'start_time': '14:41:30', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '15:00:00', 'end_time': '15:49:25', 'offset_from_start': 900, 'operating': True}, {'start_time': '15:49:25', 'end_time': '16:53:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:53:50', 'end_time': '17:58:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:58:15', 'end_time': '19:02:40', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:02:40', 'end_time': '20:07:05', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:07:05', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",13.971539456662354,368.5754798739955,54000.0,558.8615782664942,10059.508408796913,43381.630012936614,1107D110
1107D110_4,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:44:25', 'offset_from_start': 1200, 'operating': True}, {'start_time': '06:44:25', 'end_time': '07:48:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:48:50', 'end_time': '08:53:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:53:15', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '15:00:00', 'end_time': '15:44:25', 'offset_from_start': 1200, 'operating': True}, {'start_time': '15:44:25', 'end_time': '16:48:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:48:50', 'end_time': '17:53:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:53:15', 'end_time': '18:57:40', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:57:40', 'end_time': '20:02:05', 'offset_from_start': 0, 'operating': True}, {'start_time': '20:02:05', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",8.382923673997412,221.1452879243973,32400.0,335.3169469598965,6035.705045278122,26028.978007761983,1107D110
1107D110_5,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '06:00:00', 'end_time': '06:39:25', 'offset_from_start': 1500, 'operating': True}, {'start_time': '06:39:25', 'end_time': '07:43:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '07:43:50', 'end_time': '08:48:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '08:48:15', 'end_time': '09:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '09:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'operating': False}, {'start_time': '15:00:00', 'end_time': '15:39:25', 'offset_from_start': 1500, 'operating': True}, {'start_time': '15:39:25', 'end_time': '16:43:50', 'offset_from_start': 0, 'operating': True}, {'start_time': '16:43:50', 'end_time': '17:48:15', 'offset_from_start': 0, 'operating': True}, {'start_time': '17:48:15', 'end_time': '18:52:40', 'offset_from_start': 0, 'operating': True}, {'start_time': '18:52:40', 'end_time': '19:57:05', 'offset_from_start': 0, 'operating': True}, {'start_time': '19:57:05', 'end_time': '21:00:00', 'offset_from_start': 0, 'operating': True}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'offset_from_start': 0, 'operating': False}]",8.382923673997412,221.14528792439728,32400.0,335.3169469598965,6035.705045278139,26028.978007761973,1107D110
