status,distance,duration,distance_from_start,duration_from_start,location,stop_id,trip_id
travelling,0.07902618895993883,18.0,24.913305700975506,4815.0,"LINESTRING (36.67568154765356 -1.154697127558835, 36.675158143 -1.15472853184, 36.6749757528 -1.15474462509, 36.674973131635 -1.1547447505336728)",,10114111
at_stop,0.0,20.0,24.913305700975506,4815.0,POINT (36.674973 -1.154742),0111BUK,10114111
travelling,1.31521372602266,142.0,26.228519426998165,4977.0,"LINESTRING (36.674973131635 -1.1547447505336728, 36.673756 -1.154803, 36.672955 -1.154782, 36.671597 -1.154463, 36.67067 -1.154006, 36.669743 -1.153305, 36.669067 -1.152536, 36.668732 -1.152009, 36.668133 -1.150673, 36.667767 -1.149981, 36.667225 -1.149206, 36.666889 -1.148833, 36.66620682591307 -1.148253672410046)",,10114111
at_stop,0.0,20.0,26.228519426998165,4977.0,POINT (36.666204 -1.148257),0111SPU,10114111
travelling,0.7035069723594793,86.0,26.932026399357646,5083.0,"LINESTRING (36.66620682591307 -1.148253672410046, 36.6661942005 -1.14824295044, 36.664322 -1.146538, 36.663502 -1.145878, 36.662754 -1.145138, 36.66181270818723 -1.1437362201061616)",,10114111
at_stop,0.0,20.0,26.932026399357646,5083.0,POINT (36.661749 -1.143779),0101ETA,10114111
travelling,2.7004812805828995,264.0,29.632507679940545,5367.0,"LINESTRING (36.66181270818723 -1.1437362201061616, 36.661781 -1.143689, 36.65963 -1.138691, 36.658794 -1.136879, 36.658466 -1.136313, 36.657776 -1.135479, 36.656918 -1.134838, 36.656055 -1.134271, 36.655697 -1.134119, 36.654621 -1.133853, 36.653835 -1.133771, 36.653091 -1.133773, 36.652081 -1.133964, 36.649967 -1.134698, 36.649223 -1.134848, 36.648556 -1.134881, 36.647903 -1.134831, 36.646748 -1.134566, 36.645279 -1.133949, 36.6435885429 -1.13324403763)",,10114111
at_stop,0.0,20.0,29.632507679940545,5367.0,POINT (36.643564 -1.133245),0101ION,10114111
travelling,0.9065347768876063,100.0,30.539042456828152,5487.0,"LINESTRING (36.6435885429 -1.13324403763, 36.644386 -1.131264, 36.644627 -1.130507, 36.644665 -1.130244, 36.644642 -1.129539, 36.644451 -1.128932, 36.644306 -1.128666, 36.6425049305 -1.12584650517, 36.642503046559376 -1.1258433938695374)",,10114111
at_stop,0.0,20.0,30.539042456828152,5487.0,POINT (36.642507 -1.125841),0101RIE,10114111
travelling,2.090018670451055,225.0,32.62906112727921,5732.0,"LINESTRING (36.642503046559376 -1.1258433938695374, 36.641953 -1.124935, 36.641747 -1.124311, 36.641678 -1.123724, 36.641724 -1.12312, 36.642406 -1.120931, 36.642715 -1.120545, 36.6433846951 -1.12019240856, 36.6431432962 -1.11952722073, 36.6431057453 -1.11919462681, 36.643417 -1.116267, 36.643448 -1.114946, 36.643448 -1.114946, 36.643429 -1.113731, 36.643471 -1.113146, 36.643837 -1.110281, 36.643738 -1.109996, 36.643536 -1.109804, 36.6434705257 -1.10974788666, 36.6435134411 -1.1096405983, 36.6436314583 -1.10885202885, 36.6435885429 -1.10872864723, 36.6436743736 -1.10847115517, 36.64355642990116 -1.1080369079279029)",,10114111
at_terminal,0.0,20.0,32.62906112727921,5732.0,POINT (36.643534 -1.108043),0113LMD,10114111
at_terminal,0.0,20.0,0.0,0.0,POINT (36.785845 -1.207161),0212RUS,1107D111
travelling,0.2899622856151853,41.0,0.2899622856151853,61.0,"LINESTRING (36.78585211240547 -1.207140315889919, 36.7856919765 -1.20708525181, 36.7853164673 -1.20691359043, 36.7845869064 -1.20676875114, 36.7833316326 -1.20668292046, 36.78330996748232 -1.2066795873648872)",,1107D111
at_stop,0.0,20.0,0.2899622856151853,61.0,POINT (36.78331017 -1.206678271),0111ICT,1107D111
travelling,0.8575325592430563,34.0,1.1474948448582416,115.0,"LINESTRING (36.78330996748232 -1.2066795873648872, 36.7821460962 -1.20650053024, 36.7810302973 -1.20628595352, 36.7803812027 -1.20606601238, 36.7798179388 -1.20589971542, 36.7793619633 -1.20576024055, 36.7793029547 -1.2056851387, 36.7792654037 -1.205534935, 36.7793405056 -1.20541155338, 36.779447794 -1.20530426502, 36.779871583 -1.20530426502, 36.7803704739 -1.20520234108, 36.7813682556 -1.2049716711, 36.782472234220414 -1.2046752324032506)",,1107D111
at_stop,0.0,20.0,1.1474948448582416,115.0,POINT (36.78251624 -1.204839116),0101ARC,1107D111
travelling,0.4020706233312984,52.0,1.5495654681895399,187.0,"LINESTRING (36.782472234220414 -1.2046752324032506, 36.7825269699 -1.20466053486, 36.783669591 -1.20440840721, 36.7843133211 -1.20430111885, 36.7852199078 -1.2042850256, 36.7859977484 -1.20432794094, 36.78604511223309 -1.204335879012767)",,1107D111
at_stop,0.0,20.0,1.5495654681895399,187.0,POINT (36.78601921 -1.204490429),0101AKN,1107D111
travelling,0.8035935629568696,96.0,2.3531590311464097,303.0,"LINESTRING (36.78604511223309 -1.204335879012767, 36.7869579792 -1.20448887348, 36.7877733707 -1.20465517044, 36.7884922028 -1.20492875576, 36.7890125513 -1.20518088341, 36.789581 -1.205542, 36.7907184362 -1.20610356331, 36.7917913198 -1.20650053024, 36.792794466 -1.20668292046, 36.792809556075994 -1.2066860875128285)",,1107D111
at_stop,0.0,20.0,2.3531590311464097,303.0,POINT (36.79277837 -1.20683468),0111ALA,1107D111
travelling,0.6300667609602462,77.0,2.983225792106656,400.0,"LINESTRING (36.792809556075994 -1.2066860875128285, 36.7945325375 -1.20704770088, 36.7951333523 -1.20718717575, 36.7956376076 -1.20733737946, 36.7962008715 -1.20752513409, 36.7963564396 -1.207498312, 36.7964744568 -1.20755195618, 36.7965441942 -1.20763242245, 36.7966353893 -1.20776116848, 36.7970269918 -1.20792746544, 36.7976760864 -1.20820641518, 36.7980891466 -1.20845317841, 36.79809242266683 -1.2084549523653128)",,1107D111
at_stop,0.0,20.0,2.983225792106656,400.0,POINT (36.79807305 -1.208490729),0111VWS,1107D111
travelling,0.8402429789583642,101.0,3.82346877106502,521.0,"LINESTRING (36.79809242266683 -1.2084549523653128, 36.8031316996 -1.21118366718, 36.8047517538 -1.21199369431, 36.80476867126694 -1.2120012657621468)",,1107D111
at_stop,0.0,20.0,3.82346877106502,521.0,POINT (36.804767 -1.212005),0101MIM,1107D111
travelling,1.210742838541489,141.0,5.034211609606508,682.0,"LINESTRING (36.80476867126694 -1.2120012657621468, 36.807961 -1.21343, 36.8102395535 -1.21424674988, 36.81282 -1.215015, 36.8150299788 -1.21553421021, 36.815035816008574 -1.215535250826598)",,1107D111
at_stop,0.0,20.0,5.034211609606508,682.0,POINT (36.815038 -1.215523),0101RUD,1107D111
travelling,0.769412260867761,93.0,5.8036238704742695,795.0,"LINESTRING (36.815035816008574 -1.215535250826598, 36.8169558048 -1.21587753296, 36.8191444874 -1.21619403362, 36.82188971364183 -1.2163920324002138)",,1107D111
at_stop,0.0,20.0,5.8036238704742695,795.0,POINT (36.8218857 -1.216447681),0101CEF,1107D111
travelling,0.34657149896498446,47.0,6.150195369439254,862.0,"LINESTRING (36.82188971364183 -1.2163920324002138, 36.8218964338 -1.21639251709, 36.8233931065 -1.21644616127, 36.8250024319 -1.21647834778)",,1107D111
at_stop,0.0,20.0,6.150195369439254,862.0,POINT (36.82500243 -1.216517419),0101OOO,1107D111
travelling,1.14275963369809,134.0,7.292955003137345,1016.0,"LINESTRING (36.8250024319 -1.21647834778, 36.82832 -1.216291, 36.830585 -1.21603, 36.8335264921 -1.21551811695, 36.834551096 -1.21536254883, 36.835190537894185 -1.2152858157969757)",,1107D111
at_stop,0.0,20.0,7.292955003137345,1016.0,POINT (36.83521 -1.215448),0101BKH,1107D111
travelling,1.704798342433019,193.0,8.997753345570363,1229.0,"LINESTRING (36.835190537894185 -1.2152858157969757, 36.8352216482 -1.21528208256, 36.8358063698 -1.21529281139, 36.8373835087 -1.21551811695, 36.8379360437 -1.21562004089, 36.8379360437 -1.21562004089, 36.8451780081 -1.21644616127, 36.846275 -1.216458, 36.847267 -1.21637, 36.848267 -1.216158, 36.8500328064 -1.21570587158, 36.8501830101 -1.21563076973, 36.85030772893653 -1.2155396290644669)",,1107D111
at_stop,0.0,20.0,8.997753345570363,1229.0,POINT (36.850327 -1.215566),0101WID,1107D111
travelling,1.614472764317281,184.0,10.612226109887644,1433.0,"LINESTRING (36.85030772893653 -1.2155396290644669, 36.850322485 -1.21552884579, 36.850445 -1.215382, 36.850613 -1.215296, 36.850758 -1.215342, 36.8509876728 -1.21544837952, 36.8529134989 -1.21529281139, 36.864683032 -1.21505141258, 36.86468324762362 -1.2150514026972512)",,1107D111
at_stop,0.0,20.0,10.612226109887644,1433.0,POINT (36.864683 -1.215046),0101DGG,1107D111
travelling,1.1902328226355285,137.0,11.802458932523173,1590.0,"LINESTRING (36.86468324762362 -1.2150514026972512, 36.8659704924 -1.21499240398, 36.86705 -1.214876, 36.868015 -1.214595, 36.869328618 -1.21393024921, 36.87447946547995 -1.211148898571415)",,1107D111
at_stop,0.0,20.0,11.802458932523173,1590.0,POINT (36.874486 -1.211161),0101JLI,1107D111
travelling,0.08676515176072044,19.0,11.889224084283894,1629.0,"LINESTRING (36.87447946547995 -1.211148898571415, 36.8744945526 -1.21114075184, 36.875169373369346 -1.2107834938074058)",,1107D111
at_stop,0.0,20.0,11.889224084283894,1629.0,POINT (36.8751812 -1.210805833),0101RUA,1107D111
travelling,0.878987996312612,105.0,12.768212080596506,1754.0,"LINESTRING (36.875169373369346 -1.2107834938074058, 36.8752241135 -1.21075451374, 36.88212820882311 -1.2070241614260415)",,1107D111
at_stop,0.0,20.0,12.768212080596506,1754.0,POINT (36.88213885 -1.207043856),0111RAU,1107D111
travelling,1.5882102573264825,183.0,14.356422337922988,1957.0,"LINESTRING (36.88212820882311 -1.2070241614260415, 36.8821442127 -1.20701551437, 36.89470930695204 -1.2002455744157288)",,1107D111
at_stop,0.0,20.0,14.356422337922988,1957.0,POINT (36.89471304 -1.200252503),0111NMO,1107D111
travelling,0.6343665166183865,79.0,14.990788854541375,2056.0,"LINESTRING (36.89470930695204 -1.2002455744157288, 36.8947291374 -1.20023488998, 36.8970680237 -1.19870066643, 36.89953823704975 -1.1971993729264894)",,1107D111
at_stop,0.0,20.0,14.990788854541375,2056.0,POINT (36.89955175 -1.197221607),0111CNT,1107D111
travelling,0.41151255187096947,54.0,15.402301406412345,2130.0,"LINESTRING (36.89953823704975 -1.1971993729264894, 36.8995571136 -1.19718790054, 36.90277829933584 -1.1954064087982061)",,1107D111
at_stop,0.0,20.0,15.402301406412345,2130.0,POINT (36.90279722 -1.19544062),01114IA,1107D111
travelling,0.3571615362718584,48.0,15.759462942684204,2198.0,"LINESTRING (36.90277829933584 -1.1954064087982061, 36.9028937817 -1.19534254074, 36.903553 -1.194895, 36.904045 -1.194468, 36.904503 -1.193981, 36.90505409401676 -1.1931820545004002)",,1107D111
at_stop,0.0,20.0,15.759462942684204,2198.0,POINT (36.90509319 -1.193209022),0111AWM,1107D111
travelling,0.5635875393601799,71.0,16.323050482044383,2289.0,"LINESTRING (36.90505409401676 -1.1931820545004002, 36.90509 -1.19313, 36.905411 -1.192574, 36.905861 -1.191478, 36.906059 -1.190759, 36.9063860178 -1.18835270405, 36.906389769056446 -1.1883231962853498)",,1107D111
at_stop,0.0,20.0,16.323050482044383,2289.0,POINT (36.90638065 -1.188322037),0111JM,1107D111
travelling,0.3009955669535364,42.0,16.62404604899792,2351.0,"LINESTRING (36.906389769056446 -1.1883231962853498, 36.906544 -1.18711, 36.906792 -1.186094, 36.906697154 -1.18596553802, 36.906677 -1.1858, 36.9066810608 -1.18567585945, 36.90668206180683 -1.1856744113170163)",,1107D111
at_stop,0.0,20.0,16.62404604899792,2351.0,POINT (36.906667 -1.185664),0101KHR,1107D111
travelling,1.4779283317266763,170.0,18.101974380724595,2541.0,"LINESTRING (36.90668206180683 -1.1856744113170163, 36.906757 -1.185566, 36.906891 -1.185514, 36.907059 -1.185265, 36.907238 -1.184769, 36.907768 -1.183703, 36.908825 -1.182092, 36.9114285707 -1.17892742157, 36.9122493267 -1.17775797844, 36.9143038988 -1.17481827736, 36.91430569872858 -1.1748156790195454)",,1107D111
at_stop,0.0,20.0,18.101974380724595,2541.0,POINT (36.9143039 -1.174814433),0111.UK,1107D111
travelling,0.5342038965549617,68.0,18.63617827727956,2629.0,"LINESTRING (36.91430569872858 -1.1748156790195454, 36.91705093263194 -1.1708527149473444)",,1107D111
at_stop,0.0,20.0,18.63617827727956,2629.0,POINT (36.91703171 -1.170839399),0111WNA,1107D111
travelling,0.6047717052139507,75.0,19.24094998249351,2724.0,"LINESTRING (36.91705093263194 -1.1708527149473444, 36.9170612097 -1.17083787918, 36.918643713 -1.16848826408, 36.919098 -1.167737, 36.919792328457284 -1.1661509883137702)",,1107D111
at_stop,0.0,20.0,19.24094998249351,2724.0,POINT (36.91985339 -1.16617772),0101M.K,1107D111
travelling,1.2378480918605912,144.0,20.478798074354103,2888.0,"LINESTRING (36.919792328457284 -1.1661509883137702, 36.9198024273 -1.16612792015, 36.9207841158 -1.16373538971, 36.921749711 -1.16143941879, 36.9225007296 -1.15996420383, 36.925117758160496 -1.1564022845215092)",,1107D111
at_stop,0.0,20.0,20.478798074354103,2888.0,POINT (36.92510515 -1.156393021),0111EYE,1107D111
travelling,0.17760859057155265,29.0,20.656406664925655,2937.0,"LINESTRING (36.925117758160496 -1.1564022845215092, 36.9251453876 -1.15636467934, 36.9259285927 -1.15548491478, 36.92612673481453 -1.1551636031360868)",,1107D111
at_stop,0.0,20.0,20.656406664925655,2937.0,POINT (36.926129 -1.155165),0101NRP,1107D111
travelling,0.6935275061039887,84.0,21.349934171029645,3041.0,"LINESTRING (36.92612673481453 -1.1551636031360868, 36.9261270761 -1.1551630497, 36.92609 -1.155051, 36.92609 -1.154922, 36.92036509468042 -1.1531648069864773)",,1107D111
at_stop,0.0,20.0,21.349934171029645,3041.0,POINT (36.92035228 -1.153206557),0111.OJ,1107D111
travelling,0.1288695999098328,24.0,21.47880377093948,3085.0,"LINESTRING (36.92036509468042 -1.1531648069864773, 36.9203388691 -1.15315675735, 36.9201725721 -1.15294754505, 36.9200599194 -1.1528134346, 36.919975 -1.152559, 36.919857 -1.15215)",,1107D111
at_stop,0.0,20.0,21.47880377093948,3085.0,POINT (36.91984 -1.152135),0101RJI,1107D111
travelling,1.0992217888177682,124.0,22.578025559757247,3229.0,"LINESTRING (36.919857 -1.15215, 36.9203817844 -1.15190684795, 36.9228923321 -1.15073204041, 36.923218 -1.15066, 36.92363 -1.150674, 36.925252676 -1.15104317665, 36.9268405437 -1.15146160126, 36.927972436 -1.15167081356, 36.929292738711 -1.151820483514122)",,1107D111
at_stop,0.0,20.0,22.578025559757247,3229.0,POINT (36.929292 -1.151827),0111RPS,1107D111
travelling,2.2224121049633543,250.0,24.8004376647206,3499.0,"LINESTRING (36.929292738711 -1.151820483514122, 36.9292974472 -1.15182101727, 36.9298660755 -1.15186393261, 36.9304454327 -1.1518317461, 36.932939887 -1.15145623684, 36.9354504347 -1.15115582943, 36.9415873289 -1.1508500576, 36.9460880756 -1.14945530891, 36.9463777542 -1.14940702915, 36.9466513395 -1.14941239357, 36.9489634037 -1.1497181654, 36.94897310762643 -1.1497195726158622)",,1107D111
at_stop,0.0,20.0,24.8004376647206,3499.0,POINT (36.94896609 -1.149767965),0111AYS,1107D111
travelling,1.2876420733877654,138.0,26.088079738108366,3657.0,"LINESTRING (36.94897310762643 -1.1497195726158622, 36.9507390261 -1.14997565746, 36.9513291121 -1.14995956421, 36.959267 -1.148341, 36.959267 -1.148341, 36.959194 -1.147874, 36.959194 -1.147874, 36.959499 -1.147791, 36.959499 -1.147791, 36.9594615698 -1.14763140678, 36.9593167305 -1.14765822887)",,1107D111
at_terminal,0.0,20.0,26.088079738108366,3657.0,POINT (36.95931673 -1.147668958),0213MRY,1107D111
at_terminal,0.0,20.0,0.0,0.0,POINT (36.95931673 -1.147668958),0213MRY,1107D110
travelling,1.6312540476045092,139.0,1.6312540476045092,159.0,"LINESTRING (36.95934589759823 -1.1475474263558056, 36.9594722986 -1.1475777626, 36.9595366716 -1.14784598351, 36.9591718912 -1.14794790745, 36.9592899084 -1.14837706089, 36.960327 -1.148151, 36.960327 -1.148151, 36.960423 -1.148097, 36.960537 -1.148134, 36.96059 -1.148229, 36.960567 -1.148336, 36.960464 -1.148395, 36.960365 -1.148371, 36.958633 -1.148734, 36.957706 -1.148662, 36.9512915611 -1.14993810654, 36.950712204 -1.1499273777, 36.9492208958 -1.14972352982, 36.94884179839242 -1.1496801391521747)",,1107D110
at_stop,0.0,20.0,1.6312540476045092,159.0,POINT (36.94882929 -1.149789423),0100OOA,1107D110
travelling,0.1593330121720097,27.0,1.790587059776519,206.0,"LINESTRING (36.94884179839242 -1.1496801391521747, 36.947439909 -1.14951968193, 36.94741938564766 -1.1495171678040037)",,1107D110
at_stop,0.0,20.0,1.790587059776519,206.0,POINT (36.94740772 -1.149612397),0100AWA,1107D110
travelling,0.2164458810252891,32.0,2.007032940801808,258.0,"LINESTRING (36.94741938564766 -1.1495171678040037, 36.946667 -1.149425, 36.946251 -1.14943, 36.9455516338 -1.14962697029, 36.94550933376681 -1.1496410703013502)",,1107D110
at_stop,0.0,20.0,2.007032940801808,258.0,POINT (36.94552481 -1.149687499),0100TPS,1107D110
travelling,0.34283783798650436,47.0,2.3498707787883126,325.0,"LINESTRING (36.94550933376681 -1.1496410703013502, 36.9425904751 -1.15061402321, 36.942585019201964 -1.1506154026465047)",,1107D110
at_stop,0.0,20.0,2.3498707787883126,325.0,POINT (36.94259048 -1.150637001),0100OTN,1107D110
travelling,0.573930740325588,72.0,2.9238015191139004,417.0,"LINESTRING (36.942585019201964 -1.1506154026465047, 36.941582 -1.150869, 36.93746220245863 -1.1510209236039364)",,1107D110
at_stop,0.0,20.0,2.9238015191139004,417.0,POINT (36.93746209 -1.151017874),0110LHL,1107D110
travelling,0.7030503672915039,86.0,3.6268518864054045,523.0,"LINESTRING (36.93746220245863 -1.1510209236039364, 36.9374406338 -1.15102171898, 36.9353699684 -1.15110754967, 36.9315290451 -1.1516225338, 36.93118471768993 -1.1516734343747543)",,1107D110
at_stop,0.0,20.0,3.6268518864054045,523.0,POINT (36.93119645 -1.1517528),0110AOH,1107D110
travelling,0.18587358863125275,30.0,3.812725475036657,573.0,"LINESTRING (36.93118471768993 -1.1516734343747543, 36.930295229 -1.15180492401, 36.92952436945461 -1.1518215016322229)",,1107D110
at_stop,0.0,20.0,3.812725475036657,573.0,POINT (36.92952543 -1.151870817),0110ISR,1107D110
travelling,1.1144907962493034,126.0,4.92721627128596,719.0,"LINESTRING (36.92952436945461 -1.1518215016322229, 36.9292974472 -1.15182638168, 36.9278597832 -1.15167617798, 36.926625967 -1.15140795708, 36.92363 -1.150674, 36.923218 -1.15066, 36.922935 -1.150721, 36.919943906370904 -1.1521096526302725)",,1107D110
at_stop,0.0,20.0,4.92721627128596,719.0,POINT (36.9199419 -1.152105331),0100RJI,1107D110
travelling,0.11129198178966421,21.0,5.038508253075625,760.0,"LINESTRING (36.919943906370904 -1.1521096526302725, 36.919857 -1.15215, 36.919857 -1.15215, 36.919975 -1.152559, 36.920116 -1.152823, 36.9202208519 -1.15294754505, 36.92023888968873 -1.152958652023101)",,1107D110
at_stop,0.0,20.0,5.038508253075625,760.0,POINT (36.92023158 -1.152970523),0100JO.,1107D110
travelling,0.8163456283894833,86.0,5.854853881465108,866.0,"LINESTRING (36.92023888968873 -1.152958652023101, 36.920574 -1.153165, 36.92609 -1.154922, 36.92609 -1.154922, 36.926189 -1.154798, 36.9263792038 -1.15478754044, 36.926487 -1.15488, 36.9265079498 -1.15505576134, 36.926357 -1.155197, 36.926163 -1.155159, 36.926109329685005 -1.1552274136671226)",,1107D110
at_stop,0.0,20.0,5.854853881465108,866.0,POINT (36.926119 -1.155235),0100NRP,1107D110
travelling,0.6997450021025803,86.0,6.554598883567689,972.0,"LINESTRING (36.926109329685005 -1.1552274136671226, 36.923309 -1.158797, 36.9227206707 -1.15960478783, 36.922527 -1.159979, 36.9223988056 -1.16023778915, 36.922367719170104 -1.1602973714799973)",,1107D110
at_stop,0.0,20.0,6.554598883567689,972.0,POINT (36.92236662 -1.160296798),0100AEL,1107D110
travelling,0.9029839880424613,108.0,7.45758287161015,1100.0,"LINESTRING (36.922367719170104 -1.1602973714799973, 36.9217550755 -1.1614716053, 36.9207036495 -1.16389095783, 36.9196522236 -1.16637468338, 36.9193571806 -1.16707742214, 36.91904503649075 -1.1677436401805574)",,1107D110
at_stop,0.0,20.0,7.45758287161015,1100.0,POINT (36.91900849 -1.167726517),0100..M,1107D110
travelling,0.5188752639663003,66.0,7.976458135576451,1186.0,"LINESTRING (36.91904503649075 -1.1677436401805574, 36.9189977646 -1.16784453392, 36.9186061621 -1.16853654385, 36.9176888466 -1.16999566555, 36.9165247679 -1.17168009281, 36.916521345223714 -1.1716850318063594)",,1107D110
at_stop,0.0,20.0,7.976458135576451,1186.0,POINT (36.91650867 -1.171676248),0100ANJ,1107D110
travelling,0.8893866948658755,107.0,8.865844830442326,1313.0,"LINESTRING (36.916521345223714 -1.1716850318063594, 36.9123351574 -1.17772579193, 36.9119650126 -1.17827832699, 36.911957913315405 -1.1782877471941624)",,1107D110
at_stop,0.0,20.0,8.865844830442326,1313.0,POINT (36.91195965 -1.178289056),0100A.P,1107D110
travelling,0.8235873489990645,99.0,9.68943217944139,1432.0,"LINESTRING (36.911957913315405 -1.1782877471941624, 36.9114071131 -1.17901861668, 36.9102537632 -1.18044018745, 36.908825 -1.182092, 36.9082581997 -1.18287563324, 36.907768 -1.183703, 36.9074910879 -1.18418455124, 36.90748456517026 -1.184199613996099)",,1107D110
at_stop,0.0,20.0,9.68943217944139,1432.0,POINT (36.90751523 -1.184212893),0100ACP,1107D110
travelling,0.2332005924130931,34.0,9.922632771854483,1486.0,"LINESTRING (36.90748456517026 -1.184199613996099, 36.907238 -1.184769, 36.9070726633 -1.18526279926, 36.9070190191 -1.18553102016, 36.9070672989 -1.18571341038, 36.907094121 -1.18583142757, 36.907029748 -1.18597626686, 36.9069170952 -1.18603527546, 36.906821022113554 -1.186029624099495)",,1107D110
at_stop,0.0,20.0,9.922632771854483,1486.0,POINT (36.906817 -1.186098),0100KHR,1107D110
travelling,0.5245956476586556,65.0,10.447228419513138,1571.0,"LINESTRING (36.906821022113554 -1.186029624099495, 36.906734705 -1.18602454662, 36.906677 -1.18645, 36.906439662 -1.187505126, 36.906208992 -1.18958115578, 36.9061714411 -1.18991374969, 36.906080246 -1.19058966637, 36.9060685286843 -1.190628073123467)",,1107D110
at_stop,0.0,20.0,10.447228419513138,1571.0,POINT (36.90608829 -1.190634102),0100PSA,1107D110
travelling,0.41120643751598385,54.0,10.858434857029122,1645.0,"LINESTRING (36.9060685286843 -1.190628073123467, 36.9057905674 -1.19153916836, 36.9054794312 -1.19234383106, 36.9051629305 -1.19297146797, 36.9045943022 -1.19391560555, 36.90452798906294 -1.1939822919912255)",,1107D110
at_stop,0.0,20.0,10.858434857029122,1645.0,POINT (36.90453798 -1.193992227),0110WOJ,1107D110
travelling,0.2657843668640518,38.0,11.124219223893174,1703.0,"LINESTRING (36.90452798906294 -1.1939822919912255, 36.904045 -1.194468, 36.903553 -1.194895, 36.9031727314 -1.1951816082, 36.90269448435084 -1.195513024987193)",,1107D110
at_stop,0.0,20.0,11.124219223893174,1703.0,POINT (36.9026953 -1.195514202),010044G,1107D110
travelling,1.6140494682476885,186.0,12.738268692140863,1909.0,"LINESTRING (36.90269448435084 -1.195513024987193, 36.9025611877 -1.19560539722, 36.898308 -1.197921, 36.8942570686 -1.20044946671, 36.8901157379 -1.20275616646, 36.89011110572867 -1.2027586604572764)",,1107D110
at_stop,0.0,20.0,12.738268692140863,1909.0,POINT (36.89014524 -1.202822059),0100ONO,1107D110
travelling,1.9826670352228641,226.0,14.720935727363727,2155.0,"LINESTRING (36.89011110572867 -1.2027586604572764, 36.8747520447 -1.21102809906, 36.87440305411709 -1.211216634191748)",,1107D110
at_stop,0.0,20.0,14.720935727363727,2155.0,POINT (36.87443823 -1.211281747),0100RUI,1107D110
travelling,0.8213250685055276,99.0,15.542260795869256,2274.0,"LINESTRING (36.87440305411709 -1.211216634191748, 36.8742853403 -1.21128022671, 36.8718338013 -1.21257841587, 36.8692052364 -1.2140160799, 36.86786545956081 -1.214659385464915)",,1107D110
at_stop,0.0,20.0,15.542260795869256,2274.0,POINT (36.86785609 -1.214639872),0110SRT,1107D110
travelling,0.3907542151771014,52.0,15.933015011046358,2346.0,"LINESTRING (36.86786545956081 -1.214659385464915, 36.8678534031 -1.21466517448, 36.86705 -1.214876, 36.8659436703 -1.21498703957, 36.8643987179 -1.21504604816, 36.86438923017929 -1.2150462695401538)",,1107D110
at_stop,0.0,20.0,15.933015011046358,2346.0,POINT (36.86438799 -1.214993119),0110DAS,1107D110
travelling,0.5370462213137197,68.0,16.470061232360077,2434.0,"LINESTRING (36.86438923017929 -1.2150462695401538, 36.8595707417 -1.21515870094, 36.8595650790837 -1.2151587706969251)",,1107D110
at_stop,0.0,20.0,16.470061232360077,2434.0,POINT (36.85956538 -1.215183198),0100TOR,1107D110
travelling,1.1211764027746334,127.0,17.59123763513471,2581.0,"LINESTRING (36.8595650790837 -1.2151587706969251, 36.85289 -1.215241, 36.852123 -1.2153, 36.8508321047 -1.2154430151, 36.8508481979 -1.21554493904, 36.8508481979 -1.21566832066, 36.8507945538 -1.21574342251, 36.8506282568 -1.21576488018, 36.85051 -1.215714, 36.8504565954 -1.21555566788, 36.849924303215836 -1.2156990814514947)",,1107D110
at_stop,0.0,20.0,17.59123763513471,2581.0,POINT (36.84993625 -1.215743423),0110RID,1107D110
travelling,1.6684816387457717,190.0,19.25971927388048,2791.0,"LINESTRING (36.849924303215836 -1.2156990814514947, 36.847809 -1.216269, 36.847267 -1.21637, 36.846275 -1.216458, 36.845028 -1.216424, 36.8385261297 -1.215711236, 36.8375015259 -1.21568977833, 36.8357044458 -1.21575951576, 36.83506072 -1.21575951576)",,1107D110
at_stop,0.0,20.0,19.25971927388048,2791.0,POINT (36.83506072 -1.215780973),0100BKH,1107D110
travelling,1.0800807984233354,127.0,20.339800072303817,2938.0,"LINESTRING (36.83506072 -1.21575951576, 36.8347012997 -1.21575951576, 36.8328398466 -1.21581852436, 36.830585 -1.21603, 36.82832 -1.216291, 36.826107502 -1.21644079685, 36.82538842047724 -1.216493670487611)",,1107D110
at_stop,0.0,20.0,20.339800072303817,2938.0,POINT (36.82539135 -1.216533512),0110TOH,1107D110
travelling,0.40401876033527684,54.0,20.743818832639093,3012.0,"LINESTRING (36.82538842047724 -1.216493670487611, 36.8253779411 -1.21649444103, 36.823296 -1.216487, 36.8217730522 -1.2164247036, 36.821759592921616 -1.2164235444027818)",,1107D110
at_stop,0.0,20.0,20.743818832639093,3012.0,POINT (36.82175428 -1.216485232),0100KWH,1107D110
travelling,0.7636533447438733,93.0,21.507472177382965,3125.0,"LINESTRING (36.821759592921616 -1.2164235444027818, 36.818897 -1.216177, 36.816803 -1.215871, 36.814962486937134 -1.2155239048658926)",,1107D110
at_stop,0.0,20.0,21.507472177382965,3125.0,POINT (36.814957 -1.215553),0100RUD,1107D110
travelling,1.2042042281452103,141.0,22.711676405528177,3286.0,"LINESTRING (36.814962486937134 -1.2155239048658926, 36.8149602413 -1.21552348137, 36.81282 -1.215015, 36.8102 -1.21426, 36.807961 -1.21343, 36.8063181639 -1.21276080608, 36.804738094537235 -1.2120393521404615)",,1107D110
at_stop,0.0,20.0,22.711676405528177,3286.0,POINT (36.8047142 -1.212091684),0110SOI,1107D110
