vehicle_id,charging_sequence,success,charging_need_kWh,remaining_need_kWh,min_capacity_kWh,start_soc_with_min_capacity_kWh
1107D110_10,"[{'start_time': '00:00:00', 'end_time': '03:59:16', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 43.86734665255471}, {'start_time': '06:14:05', 'end_time': '06:14:25', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '06:14:25', 'end_time': '06:14:45', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '07:18:30', 'end_time': '07:18:50', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '07:18:50', 'end_time': '07:19:10', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:18:30', 'end_time': '16:18:50', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:22:55', 'end_time': '17:23:15', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:23:15', 'end_time': '17:23:35', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:27:20', 'end_time': '18:27:40', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:27:40', 'end_time': '18:28:00', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:32:05', 'end_time': '19:32:25', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:36:10', 'end_time': '20:36:30', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:00:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 32.996944444444445}]",True,86.03095776366582,0.0,76.86429109699921,76.86429109699921
1107D110_11,"[{'start_time': '00:00:00', 'end_time': '04:11:12', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 46.054017717223864}, {'start_time': '06:09:05', 'end_time': '06:09:25', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '06:09:25', 'end_time': '06:09:45', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '07:13:30', 'end_time': '07:13:50', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:17:55', 'end_time': '08:18:15', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '15:09:25', 'end_time': '15:09:45', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:18:15', 'end_time': '17:18:35', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:26:45', 'end_time': '19:27:05', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:31:10', 'end_time': '20:31:30', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:31:30', 'end_time': '20:31:50', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:04:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 32.26361111111111}]",True,85.81762882833497,0.0,78.55347430078615,78.3176288283351
1107D110_12,"[{'start_time': '00:00:00', 'end_time': '00:58:07', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 21.315519179446873}, {'start_time': '06:04:05', 'end_time': '06:04:25', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '07:08:30', 'end_time': '07:08:50', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:12:55', 'end_time': '08:13:15', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:13:15', 'end_time': '08:13:35', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:13:15', 'end_time': '17:13:35', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:17:40', 'end_time': '18:18:00', 'location': 'terminal', 'stop_id': '0213MRY', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:26:10', 'end_time': '20:26:30', 'location': 'terminal', 'stop_id': '0212RUS', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:19:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 59.02722222222223}]",True,86.17607473500243,0.0,80.47552486506702,80.34274140166919
10114111_0,"[{'start_time': '00:00:00', 'end_time': '05:28:00', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 60.13333333333333}, {'start_time': '06:00:00', 'end_time': '06:00:20', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '07:35:32', 'end_time': '07:35:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '10:35:32', 'end_time': '10:35:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '10:35:52', 'end_time': '10:36:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '12:11:44', 'end_time': '12:12:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '13:47:36', 'end_time': '13:47:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:35:32', 'end_time': '16:35:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:35:52', 'end_time': '16:36:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:11:44', 'end_time': '18:12:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:47:16', 'end_time': '19:47:36', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:32:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 27.130277777777778}]",False,116.46991152630073,20.872967081856288,108.96991152630062,108.96991152630062
10114111_1,"[{'start_time': '00:00:00', 'end_time': '05:06:00', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 56.099999999999994}, {'start_time': '10:20:52', 'end_time': '10:21:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '13:32:36', 'end_time': '13:32:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:30:32', 'end_time': '16:30:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:06:44', 'end_time': '18:07:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:54:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 23.096944444444446}]",False,117.73439794408353,35.204120166305756,114.40106461075008,114.40106461075008
10114111_2,"[{'start_time': '00:00:00', 'end_time': '02:35:04', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 56.86100310520456}, {'start_time': '07:25:52', 'end_time': '07:26:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '11:41:24', 'end_time': '11:41:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '11:41:44', 'end_time': '11:42:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '14:53:28', 'end_time': '14:53:48', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:25:32', 'end_time': '16:25:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:01:24', 'end_time': '18:01:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:01:44', 'end_time': '18:02:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:37:36', 'end_time': '19:37:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:30:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 54.99388888888889}]",True,118.52155866076012,0.0,111.85489199409345,111.85489199409336
10114111_3,"[{'start_time': '00:00:00', 'end_time': '02:13:35', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 48.98149500907607}, {'start_time': '07:20:32', 'end_time': '07:20:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '07:20:52', 'end_time': '07:21:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:56:44', 'end_time': '08:57:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '09:50:52', 'end_time': '09:51:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '11:26:24', 'end_time': '11:26:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '13:02:16', 'end_time': '13:02:36', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '14:38:08', 'end_time': '14:38:28', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '14:38:28', 'end_time': '14:38:48', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:20:32', 'end_time': '16:20:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:20:52', 'end_time': '16:21:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:56:44', 'end_time': '17:57:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:32:16', 'end_time': '19:32:36', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:32:36', 'end_time': '19:32:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:18:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 59.393888888888895}]",True,119.2087172312983,0.0,108.37538389796497,108.37538389796487
10114111_4,"[{'start_time': '00:00:00', 'end_time': '05:46:00', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 63.43333333333333}, {'start_time': '07:15:52', 'end_time': '07:16:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:51:24', 'end_time': '08:51:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:51:44', 'end_time': '08:52:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '09:35:32', 'end_time': '09:35:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '09:35:52', 'end_time': '09:36:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '11:11:44', 'end_time': '11:12:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '12:47:36', 'end_time': '12:47:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:15:52', 'end_time': '16:16:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:51:24', 'end_time': '17:51:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:27:16', 'end_time': '19:27:36', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:27:36', 'end_time': '19:27:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:14:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 30.430277777777775}]",False,119.16398596295397,16.133708185176204,109.9973192962872,109.9973192962872
10114111_5,"[{'start_time': '00:00:00', 'end_time': '05:50:00', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 64.16666666666666}, {'start_time': '07:10:52', 'end_time': '07:11:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:46:24', 'end_time': '08:46:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:46:44', 'end_time': '08:47:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '09:20:32', 'end_time': '09:20:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '12:32:16', 'end_time': '12:32:36', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '12:32:36', 'end_time': '12:32:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '14:08:08', 'end_time': '14:08:28', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:10:32', 'end_time': '16:10:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:10:52', 'end_time': '16:11:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:22:36', 'end_time': '19:22:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:58:28', 'end_time': '20:58:48', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:10:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 31.163611111111113}]",False,119.22292072450784,14.725976280063406,110.76375743680286,110.76375743680286
10114111_6,"[{'start_time': '00:00:00', 'end_time': '00:41:57', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 15.387252592506243}, {'start_time': '08:41:24', 'end_time': '08:41:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:05:52', 'end_time': '16:06:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:41:24', 'end_time': '17:41:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:41:44', 'end_time': '17:42:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:17:36', 'end_time': '19:17:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:53:08', 'end_time': '20:53:28', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:53:28', 'end_time': '20:53:48', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:44:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 49.86055555555555}]",True,71.08114148139512,0.0,66.25078533287552,66.25078533287552
10114111_7,"[{'start_time': '00:00:00', 'end_time': '03:19:49', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 36.63461694423171}, {'start_time': '07:00:32', 'end_time': '07:00:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:36:24', 'end_time': '08:36:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:36:44', 'end_time': '08:37:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '16:00:52', 'end_time': '16:01:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:36:24', 'end_time': '17:36:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:12:16', 'end_time': '19:12:36', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:48:28', 'end_time': '20:48:48', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:19:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 29.513611111111114}]",True,71.98156138867616,0.0,66.14822805534283,66.14822805534283
10114111_8,"[{'start_time': '00:00:00', 'end_time': '00:44:34', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 16.34151430100468}, {'start_time': '06:55:32', 'end_time': '06:55:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '06:55:52', 'end_time': '06:56:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:31:44', 'end_time': '08:32:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '15:55:32', 'end_time': '15:55:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:07:16', 'end_time': '19:07:36', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:43:08', 'end_time': '20:43:28', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:43:28', 'end_time': '20:43:48', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:42:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 50.593888888888884}]",True,72.76873652322689,0.0,66.93540318989358,66.93540318989358
10114111_9,"[{'start_time': '00:00:00', 'end_time': '03:39:18', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 40.20658862983888}, {'start_time': '06:50:52', 'end_time': '06:51:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:26:24', 'end_time': '08:26:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '15:50:32', 'end_time': '15:50:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '15:50:52', 'end_time': '15:51:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:26:24', 'end_time': '17:26:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:26:44', 'end_time': '17:27:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:02:16', 'end_time': '19:02:36', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '19:02:36', 'end_time': '19:02:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:38:28', 'end_time': '20:38:48', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:42:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 25.296944444444442}]",True,73.00353307428333,0.0,65.50353307428333,65.50353307428333
10114111_10,"[{'start_time': '00:00:00', 'end_time': '03:39:35', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 40.25917839297483}, {'start_time': '06:45:32', 'end_time': '06:45:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:21:24', 'end_time': '08:21:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:21:44', 'end_time': '08:22:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '15:45:52', 'end_time': '15:46:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:57:16', 'end_time': '18:57:36', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:33:08', 'end_time': '20:33:28', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:28:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 27.86361111111111}]",True,73.12278950408594,0.0,68.12278950408597,68.12278950408597
10114111_11,"[{'start_time': '00:00:00', 'end_time': '04:16:51', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 47.090642950267}, {'start_time': '06:40:32', 'end_time': '06:40:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:16:44', 'end_time': '08:17:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '15:40:52', 'end_time': '15:41:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:52:36', 'end_time': '18:52:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:28:08', 'end_time': '20:28:28', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '20:28:28', 'end_time': '20:28:48', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '22:05:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 11, 'energy_charged_kWh': 21.080277777777777}]",True,73.17092072804478,0.0,68.17092072804478,68.17092072804475
10114111_12,"[{'start_time': '00:00:00', 'end_time': '00:15:50', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 5.80898221692177}, {'start_time': '06:35:32', 'end_time': '06:35:52', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '06:35:52', 'end_time': '06:36:12', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:11:24', 'end_time': '08:11:44', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '08:11:44', 'end_time': '08:12:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '17:11:44', 'end_time': '17:12:04', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:47:16', 'end_time': '18:47:36', 'location': 'terminal', 'stop_id': '0113LMD', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '18:47:36', 'end_time': '18:47:56', 'location': 'terminal', 'stop_id': '0110IRT', 'power': 150, 'energy_charged_kWh': 0.8333333333333334}, {'start_time': '21:13:00', 'end_time': '23:59:59', 'location': 'depot', 'power': 22, 'energy_charged_kWh': 61.22722222222222}]",True,72.86953777247732,0.0,67.03620443914399,67.03620443914393
