time_h,depot,stop,terminal
0.15416666666666667,429.0,0.0,0.0
0.15555555555555556,429.0,0.0,0.0
0.15694444444444444,429.0,0.0,0.0
0.15833333333333333,429.0,0.0,0.0
0.1597222222222222,429.0,0.0,0.0
0.16111111111111112,429.0,0.0,0.0
0.1625,429.0,0.0,0.0
0.1638888888888889,429.0,0.0,0.0
0.16527777777777777,429.0,0.0,0.0
0.16666666666666666,429.0,0.0,0.0
0.16805555555555557,429.0,0.0,0.0
0.16944444444444445,429.0,0.0,0.0
0.17083333333333334,429.0,0.0,0.0
0.17222222222222222,429.0,0.0,0.0
0.1736111111111111,429.0,0.0,0.0
0.175,429.0,0.0,0.0
0.1763888888888889,429.0,0.0,0.0
0.17777777777777778,429.0,0.0,0.0
0.17916666666666667,429.0,0.0,0.0
0.18055555555555555,429.0,0.0,0.0
0.18194444444444444,429.0,0.0,0.0
0.18333333333333332,429.0,0.0,0.0
0.18472222222222223,429.0,0.0,0.0
0.18611111111111112,429.0,0.0,0.0
0.1875,429.0,0.0,0.0
0.18888888888888888,429.0,0.0,0.0
0.19027777777777777,429.0,0.0,0.0
0.19166666666666668,429.0,0.0,0.0
0.19305555555555556,429.0,0.0,0.0
0.19444444444444445,429.0,0.0,0.0
0.19583333333333333,429.0,0.0,0.0
0.19722222222222222,429.0,0.0,0.0
0.1986111111111111,429.0,0.0,0.0
0.2,429.0,0.0,0.0
0.2013888888888889,429.0,0.0,0.0
0.20277777777777778,429.0,0.0,0.0
0.20416666666666666,429.0,0.0,0.0
0.20555555555555555,429.0,0.0,0.0
0.20694444444444443,429.0,0.0,0.0
0.20833333333333334,429.0,0.0,0.0
0.20972222222222223,429.0,0.0,0.0
0.2111111111111111,429.0,0.0,0.0
0.2125,429.0,0.0,0.0
0.21388888888888888,429.0,0.0,0.0
0.2152777777777778,429.0,0.0,0.0
0.21666666666666667,429.0,0.0,0.0
0.21805555555555556,429.0,0.0,0.0
0.21944444444444444,429.0,0.0,0.0
0.22083333333333333,429.0,0.0,0.0
0.2222222222222222,429.0,0.0,0.0
0.22361111111111112,429.0,0.0,0.0
0.225,429.0,0.0,0.0
0.2263888888888889,429.0,0.0,0.0
0.22777777777777777,429.0,0.0,0.0
0.22916666666666666,429.0,0.0,0.0
0.23055555555555557,429.0,0.0,0.0
0.23194444444444445,429.0,0.0,0.0
0.23333333333333334,429.0,0.0,0.0
0.23472222222222222,429.0,0.0,0.0
0.2361111111111111,429.0,0.0,0.0
0.2375,429.0,0.0,0.0
0.2388888888888889,429.0,0.0,0.0
0.24027777777777778,429.0,0.0,0.0
0.24166666666666667,429.0,0.0,0.0
0.24305555555555555,429.0,0.0,0.0
0.24444444444444444,429.0,0.0,0.0
0.24583333333333332,429.0,0.0,0.0
0.24722222222222223,429.0,0.0,0.0
0.24861111111111112,429.0,0.0,0.0
0.25,429.0,0.0,0.0
0.2513888888888889,429.0,0.0,0.0
0.25277777777777777,429.0,0.0,0.0
0.25416666666666665,429.0,0.0,0.0
0.25555555555555554,429.0,0.0,0.0
0.2569444444444444,429.0,0.0,0.0
0.25833333333333336,429.0,0.0,0.0
0.25972222222222224,429.0,0.0,0.0
0.2611111111111111,429.0,0.0,0.0
0.2625,429.0,0.0,0.0
0.2638888888888889,429.0,0.0,0.0
0.2652777777777778,429.0,0.0,0.0
0.26666666666666666,429.0,0.0,0.0
0.26805555555555555,429.0,0.0,0.0
0.26944444444444443,429.0,0.0,0.0
0.2708333333333333,429.0,0.0,0.0
0.2722222222222222,429.0,0.0,0.0
0.27361111111111114,429.0,0.0,0.0
0.275,429.0,0.0,0.0
0.2763888888888889,429.0,0.0,0.0
0.2777777777777778,429.0,0.0,0.0
0.2791666666666667,429.0,0.0,0.0
0.28055555555555556,429.0,0.0,0.0
0.28194444444444444,429.0,0.0,0.0
0.2833333333333333,429.0,0.0,0.0
0.2847222222222222,429.0,0.0,0.0
0.2861111111111111,429.0,0.0,0.0
0.2875,429.0,0.0,0.0
0.28888888888888886,429.0,0.0,0.0
0.2902777777777778,429.0,0.0,0.0
0.2916666666666667,429.0,0.0,0.0
0.29305555555555557,429.0,0.0,0.0
0.29444444444444445,429.0,0.0,0.0
0.29583333333333334,429.0,0.0,0.0
0.2972222222222222,429.0,0.0,0.0
0.2986111111111111,429.0,0.0,0.0
0.3,429.0,0.0,0.0
0.3013888888888889,429.0,0.0,0.0
0.30277777777777776,429.0,0.0,0.0
0.30416666666666664,429.0,0.0,0.0
0.3055555555555556,429.0,0.0,0.0
0.30694444444444446,429.0,0.0,0.0
0.30833333333333335,429.0,0.0,0.0
0.30972222222222223,429.0,0.0,0.0
0.3111111111111111,429.0,0.0,0.0
0.3125,429.0,0.0,0.0
0.3138888888888889,429.0,0.0,0.0
0.31527777777777777,429.0,0.0,0.0
0.31666666666666665,429.0,0.0,0.0
0.31805555555555554,429.0,0.0,0.0
0.3194444444444444,429.0,0.0,0.0
0.32083333333333336,429.0,0.0,0.0
0.32222222222222224,429.0,0.0,0.0
0.3236111111111111,429.0,0.0,0.0
0.325,429.0,0.0,0.0
0.3263888888888889,429.0,0.0,0.0
0.3277777777777778,429.0,0.0,0.0
0.32916666666666666,429.0,0.0,0.0
0.33055555555555555,429.0,0.0,0.0
0.33194444444444443,429.0,0.0,0.0
0.3333333333333333,429.0,0.0,0.0
0.3347222222222222,429.0,0.0,0.0
0.33611111111111114,429.0,0.0,0.0
0.3375,429.0,0.0,0.0
0.3388888888888889,429.0,0.0,0.0
0.3402777777777778,429.0,0.0,0.0
0.3416666666666667,429.0,0.0,0.0
0.34305555555555556,429.0,0.0,0.0
0.34444444444444444,429.0,0.0,0.0
0.3458333333333333,429.0,0.0,0.0
0.3472222222222222,429.0,0.0,0.0
0.3486111111111111,429.0,0.0,0.0
0.35,429.0,0.0,0.0
0.35138888888888886,429.0,0.0,0.0
0.3527777777777778,429.0,0.0,0.0
0.3541666666666667,429.0,0.0,0.0
0.35555555555555557,429.0,0.0,0.0
0.35694444444444445,429.0,0.0,0.0
0.35833333333333334,429.0,0.0,0.0
0.3597222222222222,429.0,0.0,0.0
0.3611111111111111,429.0,0.0,0.0
0.3625,429.0,0.0,0.0
0.3638888888888889,429.0,0.0,0.0
0.36527777777777776,429.0,0.0,0.0
0.36666666666666664,429.0,0.0,0.0
0.3680555555555556,429.0,0.0,0.0
0.36944444444444446,429.0,0.0,0.0
0.37083333333333335,429.0,0.0,0.0
0.37222222222222223,429.0,0.0,0.0
0.3736111111111111,429.0,0.0,0.0
0.375,429.0,0.0,0.0
0.3763888888888889,429.0,0.0,0.0
0.37777777777777777,429.0,0.0,0.0
0.37916666666666665,429.0,0.0,0.0
0.38055555555555554,429.0,0.0,0.0
0.3819444444444444,429.0,0.0,0.0
0.38333333333333336,429.0,0.0,0.0
0.38472222222222224,429.0,0.0,0.0
0.3861111111111111,429.0,0.0,0.0
0.3875,429.0,0.0,0.0
0.3888888888888889,429.0,0.0,0.0
0.3902777777777778,429.0,0.0,0.0
0.39166666666666666,429.0,0.0,0.0
0.39305555555555555,429.0,0.0,0.0
0.39444444444444443,429.0,0.0,0.0
0.3958333333333333,429.0,0.0,0.0
0.3972222222222222,429.0,0.0,0.0
0.39861111111111114,429.0,0.0,0.0
0.4,429.0,0.0,0.0
0.4013888888888889,429.0,0.0,0.0
0.4027777777777778,429.0,0.0,0.0
0.4041666666666667,429.0,0.0,0.0
0.40555555555555556,429.0,0.0,0.0
0.40694444444444444,429.0,0.0,0.0
0.4083333333333333,429.0,0.0,0.0
0.4097222222222222,429.0,0.0,0.0
0.4111111111111111,429.0,0.0,0.0
0.4125,429.0,0.0,0.0
0.41388888888888886,429.0,0.0,0.0
0.4152777777777778,429.0,0.0,0.0
0.4166666666666667,429.0,0.0,0.0
0.41805555555555557,429.0,0.0,0.0
0.41944444444444445,429.0,0.0,0.0
0.42083333333333334,429.0,0.0,0.0
0.4222222222222222,429.0,0.0,0.0
0.4236111111111111,429.0,0.0,0.0
0.425,429.0,0.0,0.0
0.4263888888888889,429.0,0.0,0.0
0.42777777777777776,429.0,0.0,0.0
0.42916666666666664,429.0,0.0,0.0
0.4305555555555556,429.0,0.0,0.0
0.43194444444444446,429.0,0.0,0.0
0.43333333333333335,429.0,0.0,0.0
0.43472222222222223,429.0,0.0,0.0
0.4361111111111111,429.0,0.0,0.0
0.4375,429.0,0.0,0.0
0.4388888888888889,429.0,0.0,0.0
0.44027777777777777,429.0,0.0,0.0
0.44166666666666665,429.0,0.0,0.0
0.44305555555555554,429.0,0.0,0.0
0.4444444444444444,429.0,0.0,0.0
0.44583333333333336,429.0,0.0,0.0
0.44722222222222224,429.0,0.0,0.0
0.4486111111111111,429.0,0.0,0.0
0.45,429.0,0.0,0.0
0.4513888888888889,429.0,0.0,0.0
0.4527777777777778,429.0,0.0,0.0
0.45416666666666666,429.0,0.0,0.0
0.45555555555555555,429.0,0.0,0.0
0.45694444444444443,429.0,0.0,0.0
0.4583333333333333,429.0,0.0,0.0
0.4597222222222222,429.0,0.0,0.0
0.46111111111111114,429.0,0.0,0.0
0.4625,429.0,0.0,0.0
0.4638888888888889,429.0,0.0,0.0
0.4652777777777778,429.0,0.0,0.0
0.4666666666666667,429.0,0.0,0.0
0.46805555555555556,429.0,0.0,0.0
0.46944444444444444,429.0,0.0,0.0
0.4708333333333333,429.0,0.0,0.0
0.4722222222222222,429.0,0.0,0.0
0.4736111111111111,429.0,0.0,0.0
0.475,429.0,0.0,0.0
0.47638888888888886,429.0,0.0,0.0
0.4777777777777778,429.0,0.0,0.0
0.4791666666666667,429.0,0.0,0.0
0.48055555555555557,429.0,0.0,0.0
0.48194444444444445,429.0,0.0,0.0
0.48333333333333334,429.0,0.0,0.0
0.4847222222222222,429.0,0.0,0.0
0.4861111111111111,429.0,0.0,0.0
0.4875,429.0,0.0,0.0
0.4888888888888889,429.0,0.0,0.0
0.49027777777777776,429.0,0.0,0.0
0.49166666666666664,429.0,0.0,0.0
0.4930555555555556,429.0,0.0,0.0
0.49444444444444446,429.0,0.0,0.0
0.49583333333333335,429.0,0.0,0.0
0.49722222222222223,429.0,0.0,0.0
0.4986111111111111,429.0,0.0,0.0
0.5,429.0,0.0,0.0
0.5013888888888889,429.0,0.0,0.0
0.5027777777777778,429.0,0.0,0.0
0.5041666666666667,429.0,0.0,0.0
0.5055555555555555,429.0,0.0,0.0
0.5069444444444444,429.0,0.0,0.0
0.5083333333333333,429.0,0.0,0.0
0.5097222222222222,429.0,0.0,0.0
0.5111111111111111,429.0,0.0,0.0
0.5125,429.0,0.0,0.0
0.5138888888888888,429.0,0.0,0.0
0.5152777777777777,429.0,0.0,0.0
0.5166666666666667,429.0,0.0,0.0
0.5180555555555556,429.0,0.0,0.0
0.5194444444444445,429.0,0.0,0.0
0.5208333333333334,429.0,0.0,0.0
0.5222222222222223,429.0,0.0,0.0
0.5236111111111111,429.0,0.0,0.0
0.525,429.0,0.0,0.0
0.5263888888888889,429.0,0.0,0.0
0.5277777777777778,429.0,0.0,0.0
0.5291666666666667,429.0,0.0,0.0
0.5305555555555556,429.0,0.0,0.0
0.5319444444444444,429.0,0.0,0.0
0.5333333333333333,429.0,0.0,0.0
0.5347222222222222,429.0,0.0,0.0
0.5361111111111111,429.0,0.0,0.0
0.5375,429.0,0.0,0.0
0.5388888888888889,429.0,0.0,0.0
0.5402777777777777,429.0,0.0,0.0
0.5416666666666666,429.0,0.0,0.0
0.5430555555555555,429.0,0.0,0.0
0.5444444444444444,429.0,0.0,0.0
0.5458333333333333,429.0,0.0,0.0
0.5472222222222223,429.0,0.0,0.0
0.5486111111111112,429.0,0.0,0.0
0.55,429.0,0.0,0.0
0.5513888888888889,429.0,0.0,0.0
0.5527777777777778,429.0,0.0,0.0
0.5541666666666667,429.0,0.0,0.0
0.5555555555555556,429.0,0.0,0.0
0.5569444444444445,429.0,0.0,0.0
0.5583333333333333,429.0,0.0,0.0
0.5597222222222222,429.0,0.0,0.0
0.5611111111111111,429.0,0.0,0.0
0.5625,429.0,0.0,0.0
0.5638888888888889,429.0,0.0,0.0
0.5652777777777778,429.0,0.0,0.0
0.5666666666666667,429.0,0.0,0.0
0.5680555555555555,429.0,0.0,0.0
0.5694444444444444,429.0,0.0,0.0
0.5708333333333333,429.0,0.0,0.0
0.5722222222222222,429.0,0.0,0.0
0.5736111111111111,429.0,0.0,0.0
0.575,429.0,0.0,0.0
0.5763888888888888,429.0,0.0,0.0
0.5777777777777777,429.0,0.0,0.0
0.5791666666666667,429.0,0.0,0.0
0.5805555555555556,429.0,0.0,0.0
0.5819444444444445,429.0,0.0,0.0
0.5833333333333334,429.0,0.0,0.0
0.5847222222222223,429.0,0.0,0.0
0.5861111111111111,429.0,0.0,0.0
0.5875,429.0,0.0,0.0
0.5888888888888889,429.0,0.0,0.0
0.5902777777777778,429.0,0.0,0.0
0.5916666666666667,429.0,0.0,0.0
0.5930555555555556,429.0,0.0,0.0
0.5944444444444444,429.0,0.0,0.0
0.5958333333333333,429.0,0.0,0.0
0.5972222222222222,429.0,0.0,0.0
0.5986111111111111,429.0,0.0,0.0
0.6,429.0,0.0,0.0
0.6013888888888889,429.0,0.0,0.0
0.6027777777777777,429.0,0.0,0.0
0.6041666666666666,429.0,0.0,0.0
0.6055555555555555,429.0,0.0,0.0
0.6069444444444444,429.0,0.0,0.0
0.6083333333333333,429.0,0.0,0.0
0.6097222222222223,429.0,0.0,0.0
0.6111111111111112,429.0,0.0,0.0
0.6125,429.0,0.0,0.0
0.6138888888888889,429.0,0.0,0.0
0.6152777777777778,429.0,0.0,0.0
0.6166666666666667,429.0,0.0,0.0
0.6180555555555556,429.0,0.0,0.0
0.6194444444444445,429.0,0.0,0.0
0.6208333333333333,429.0,0.0,0.0
0.6222222222222222,429.0,0.0,0.0
0.6236111111111111,429.0,0.0,0.0
0.625,429.0,0.0,0.0
0.6263888888888889,429.0,0.0,0.0
0.6277777777777778,429.0,0.0,0.0
0.6291666666666667,429.0,0.0,0.0
0.6305555555555555,429.0,0.0,0.0
0.6319444444444444,429.0,0.0,0.0
0.6333333333333333,429.0,0.0,0.0
0.6347222222222222,429.0,0.0,0.0
0.6361111111111111,429.0,0.0,0.0
0.6375,429.0,0.0,0.0
0.6388888888888888,429.0,0.0,0.0
0.6402777777777777,429.0,0.0,0.0
0.6416666666666667,429.0,0.0,0.0
0.6430555555555556,429.0,0.0,0.0
0.6444444444444445,429.0,0.0,0.0
0.6458333333333334,429.0,0.0,0.0
0.6472222222222223,429.0,0.0,0.0
0.6486111111111111,429.0,0.0,0.0
0.65,429.0,0.0,0.0
0.6513888888888889,429.0,0.0,0.0
0.6527777777777778,429.0,0.0,0.0
0.6541666666666667,429.0,0.0,0.0
0.6555555555555556,429.0,0.0,0.0
0.6569444444444444,429.0,0.0,0.0
0.6583333333333333,429.0,0.0,0.0
0.6597222222222222,429.0,0.0,0.0
0.6611111111111111,429.0,0.0,0.0
0.6625,429.0,0.0,0.0
0.6638888888888889,429.0,0.0,0.0
0.6652777777777777,429.0,0.0,0.0
0.6666666666666666,429.0,0.0,0.0
0.6680555555555555,429.0,0.0,0.0
0.6694444444444444,429.0,0.0,0.0
0.6708333333333333,429.0,0.0,0.0
0.6722222222222223,429.0,0.0,0.0
0.6736111111111112,429.0,0.0,0.0
0.675,429.0,0.0,0.0
0.6763888888888889,429.0,0.0,0.0
0.6777777777777778,429.0,0.0,0.0
0.6791666666666667,429.0,0.0,0.0
0.6805555555555556,429.0,0.0,0.0
0.6819444444444445,429.0,0.0,0.0
0.6833333333333333,429.0,0.0,0.0
0.6847222222222222,429.0,0.0,0.0
0.6861111111111111,429.0,0.0,0.0
0.6875,429.0,0.0,0.0
0.6888888888888889,429.0,0.0,0.0
0.6902777777777778,429.0,0.0,0.0
0.6916666666666667,429.0,0.0,0.0
0.6930555555555555,429.0,0.0,0.0
0.6944444444444444,429.0,0.0,0.0
0.6958333333333333,429.0,0.0,0.0
0.6972222222222222,429.0,0.0,0.0
0.6986111111111111,429.0,0.0,0.0
0.7,429.0,0.0,0.0
0.7013888888888888,429.0,0.0,0.0
0.7027777777777777,429.0,0.0,0.0
0.7041666666666667,429.0,0.0,0.0
0.7055555555555556,429.0,0.0,0.0
0.7069444444444445,429.0,0.0,0.0
0.7083333333333334,429.0,0.0,0.0
0.7097222222222223,429.0,0.0,0.0
0.7111111111111111,429.0,0.0,0.0
0.7125,429.0,0.0,0.0
0.7138888888888889,429.0,0.0,0.0
0.7152777777777778,429.0,0.0,0.0
0.7166666666666667,429.0,0.0,0.0
0.7180555555555556,429.0,0.0,0.0
0.7194444444444444,429.0,0.0,0.0
0.7208333333333333,429.0,0.0,0.0
0.7222222222222222,429.0,0.0,0.0
0.7236111111111111,429.0,0.0,0.0
0.725,429.0,0.0,0.0
0.7263888888888889,429.0,0.0,0.0
0.7277777777777777,429.0,0.0,0.0
0.7291666666666666,429.0,0.0,0.0
0.7305555555555555,429.0,0.0,0.0
0.7319444444444444,429.0,0.0,0.0
0.7333333333333333,429.0,0.0,0.0
0.7347222222222223,429.0,0.0,0.0
0.7361111111111112,429.0,0.0,0.0
0.7375,429.0,0.0,0.0
0.7388888888888889,429.0,0.0,0.0
0.7402777777777778,429.0,0.0,0.0
0.7416666666666667,429.0,0.0,0.0
0.7430555555555556,429.0,0.0,0.0
0.7444444444444445,429.0,0.0,0.0
0.7458333333333333,429.0,0.0,0.0
0.7472222222222222,429.0,0.0,0.0
0.7486111111111111,429.0,0.0,0.0
0.75,429.0,0.0,0.0
0.7513888888888889,429.0,0.0,0.0
0.7527777777777778,429.0,0.0,0.0
0.7541666666666667,429.0,0.0,0.0
0.7555555555555555,429.0,0.0,0.0
0.7569444444444444,429.0,0.0,0.0
0.7583333333333333,429.0,0.0,0.0
0.7597222222222222,429.0,0.0,0.0
0.7611111111111111,429.0,0.0,0.0
0.7625,429.0,0.0,0.0
0.7638888888888888,429.0,0.0,0.0
0.7652777777777777,429.0,0.0,0.0
0.7666666666666667,429.0,0.0,0.0
0.7680555555555556,429.0,0.0,0.0
0.7694444444444445,429.0,0.0,0.0
0.7708333333333334,429.0,0.0,0.0
0.7722222222222223,429.0,0.0,0.0
0.7736111111111111,429.0,0.0,0.0
0.775,429.0,0.0,0.0
0.7763888888888889,429.0,0.0,0.0
0.7777777777777778,429.0,0.0,0.0
0.7791666666666667,429.0,0.0,0.0
0.7805555555555556,429.0,0.0,0.0
0.7819444444444444,429.0,0.0,0.0
0.7833333333333333,429.0,0.0,0.0
0.7847222222222222,429.0,0.0,0.0
0.7861111111111111,429.0,0.0,0.0
0.7875,429.0,0.0,0.0
0.7888888888888889,429.0,0.0,0.0
0.7902777777777777,429.0,0.0,0.0
0.7916666666666666,429.0,0.0,0.0
0.7930555555555555,429.0,0.0,0.0
0.7944444444444444,429.0,0.0,0.0
0.7958333333333333,429.0,0.0,0.0
0.7972222222222223,429.0,0.0,0.0
0.7986111111111112,429.0,0.0,0.0
0.8,429.0,0.0,0.0
0.8013888888888889,429.0,0.0,0.0
0.8027777777777778,429.0,0.0,0.0
0.8041666666666667,429.0,0.0,0.0
0.8055555555555556,429.0,0.0,0.0
0.8069444444444445,429.0,0.0,0.0
0.8083333333333333,429.0,0.0,0.0
0.8097222222222222,429.0,0.0,0.0
0.8111111111111111,429.0,0.0,0.0
0.8125,429.0,0.0,0.0
0.8138888888888889,429.0,0.0,0.0
0.8152777777777778,429.0,0.0,0.0
0.8166666666666667,429.0,0.0,0.0
0.8180555555555555,429.0,0.0,0.0
0.8194444444444444,429.0,0.0,0.0
0.8208333333333333,429.0,0.0,0.0
0.8222222222222222,429.0,0.0,0.0
0.8236111111111111,429.0,0.0,0.0
0.825,429.0,0.0,0.0
0.8263888888888888,429.0,0.0,0.0
0.8277777777777777,429.0,0.0,0.0
0.8291666666666667,429.0,0.0,0.0
0.8305555555555556,429.0,0.0,0.0
0.8319444444444445,429.0,0.0,0.0
0.8333333333333334,429.0,0.0,0.0
0.8347222222222223,429.0,0.0,0.0
0.8361111111111111,429.0,0.0,0.0
0.8375,429.0,0.0,0.0
0.8388888888888889,429.0,0.0,0.0
0.8402777777777778,429.0,0.0,0.0
0.8416666666666667,429.0,0.0,0.0
0.8430555555555556,429.0,0.0,0.0
0.8444444444444444,429.0,0.0,0.0
0.8458333333333333,429.0,0.0,0.0
0.8472222222222222,429.0,0.0,0.0
0.8486111111111111,429.0,0.0,0.0
0.85,429.0,0.0,0.0
0.8513888888888889,429.0,0.0,0.0
0.8527777777777777,429.0,0.0,0.0
0.8541666666666666,429.0,0.0,0.0
0.8555555555555555,429.0,0.0,0.0
0.8569444444444444,429.0,0.0,0.0
0.8583333333333333,429.0,0.0,0.0
0.8597222222222223,429.0,0.0,0.0
0.8611111111111112,429.0,0.0,0.0
0.8625,429.0,0.0,0.0
0.8638888888888889,429.0,0.0,0.0
0.8652777777777778,429.0,0.0,0.0
0.8666666666666667,429.0,0.0,0.0
0.8680555555555556,429.0,0.0,0.0
0.8694444444444445,429.0,0.0,0.0
0.8708333333333333,429.0,0.0,0.0
0.8722222222222222,429.0,0.0,0.0
0.8736111111111111,429.0,0.0,0.0
0.875,429.0,0.0,0.0
0.8763888888888889,429.0,0.0,0.0
0.8777777777777778,429.0,0.0,0.0
0.8791666666666667,429.0,0.0,0.0
0.8805555555555555,429.0,0.0,0.0
0.8819444444444444,429.0,0.0,0.0
0.8833333333333333,429.0,0.0,0.0
0.8847222222222222,429.0,0.0,0.0
0.8861111111111111,429.0,0.0,0.0
0.8875,429.0,0.0,0.0
0.8888888888888888,429.0,0.0,0.0
0.8902777777777777,429.0,0.0,0.0
0.8916666666666667,429.0,0.0,0.0
0.8930555555555556,429.0,0.0,0.0
0.8944444444444445,429.0,0.0,0.0
0.8958333333333334,429.0,0.0,0.0
0.8972222222222223,429.0,0.0,0.0
0.8986111111111111,429.0,0.0,0.0
0.9,429.0,0.0,0.0
0.9013888888888889,429.0,0.0,0.0
0.9027777777777778,429.0,0.0,0.0
0.9041666666666667,429.0,0.0,0.0
0.9055555555555556,429.0,0.0,0.0
0.9069444444444444,429.0,0.0,0.0
0.9083333333333333,429.0,0.0,0.0
0.9097222222222222,429.0,0.0,0.0
0.9111111111111111,429.0,0.0,0.0
0.9125,429.0,0.0,0.0
0.9138888888888889,429.0,0.0,0.0
0.9152777777777777,429.0,0.0,0.0
0.9166666666666666,429.0,0.0,0.0
0.9180555555555555,429.0,0.0,0.0
0.9194444444444444,429.0,0.0,0.0
0.9208333333333333,429.0,0.0,0.0
0.9222222222222223,429.0,0.0,0.0
0.9236111111111112,429.0,0.0,0.0
0.925,429.0,0.0,0.0
0.9263888888888889,429.0,0.0,0.0
0.9277777777777778,429.0,0.0,0.0
0.9291666666666667,429.0,0.0,0.0
0.9305555555555556,429.0,0.0,0.0
0.9319444444444445,429.0,0.0,0.0
0.9333333333333333,429.0,0.0,0.0
0.9347222222222222,429.0,0.0,0.0
0.9361111111111111,429.0,0.0,0.0
0.9375,429.0,0.0,0.0
0.9388888888888889,429.0,0.0,0.0
0.9402777777777778,429.0,0.0,0.0
0.9416666666666667,429.0,0.0,0.0
0.9430555555555555,429.0,0.0,0.0
0.9444444444444444,429.0,0.0,0.0
