status,distance,duration,distance_from_start,duration_from_start,location,stop_id,trip_id
at_terminal,0.0,50.429530734,0.0,0.0,POINT (36.82365865 -1.274190277),0110IRT,10114111
travelling,0.09915445772225691,23.0,0.09915445772225691,73.429530734,"LINESTRING (36.8234413862 -1.27403318882, 36.8233662844 -1.27404928207, 36.8233019114 -1.27401709557, 36.8231463432 -1.27366304398, 36.8229746819 -1.27335190773, 36.8229725674987 -1.2733484362111267)",,10114111
at_stop,0.0,20.0,0.09915445772225691,73.429530734,POINT (36.82297 -1.27335),0101JHS,10114111
travelling,0.43156004316121704,56.0,0.5307145008834739,149.429530734,"LINESTRING (36.8229725674987 -1.2733484362111267, 36.821918 -1.271617, 36.82172 -1.271405, 36.8206787109 -1.27064824104, 36.820499 -1.270434, 36.82049730979417 -1.270426233101788)",,10114111
at_stop,0.0,20.0,0.5307145008834739,149.429530734,POINT (36.82048 -1.27043),0101STP,10114111
travelling,0.09241467836332244,20.0,0.6231291792467963,189.429530734,"LINESTRING (36.82049730979417 -1.270426233101788, 36.820415 -1.270048, 36.82041049 -1.26961290836, 36.82040977044306 -1.2695994765851677)",,10114111
at_stop,0.0,20.0,0.6231291792467963,189.429530734,POINT (36.8204 -1.2696),0111SPS,10114111
travelling,0.2138946477275681,32.0,0.8370238269743644,241.429530734,"LINESTRING (36.82040977044306 -1.2695994765851677, 36.8203943968 -1.26931250095, 36.820448041 -1.26901745796, 36.820652 -1.268569, 36.820915 -1.268265, 36.82126480195756 -1.2679835398130672)",,10114111
at_stop,0.0,20.00000000000003,0.8370238269743644,241.429530734,POINT (36.82127 -1.26799),0101WBR,10114111
travelling,0.3007022526588874,42.0,1.1377260796332518,303.429530734,"LINESTRING (36.82126480195756 -1.2679835398130672, 36.821304 -1.267952, 36.822456 -1.267272, 36.822777 -1.267008, 36.823093 -1.266643, 36.82332387616399 -1.266289051240985)",,10114111
at_stop,0.0,20.0,1.1377260796332518,303.429530734,POINT (36.82331 -1.26628),0101AGA,10114111
travelling,0.20919804096039837,32.0,1.3469241205936502,355.429530734,"LINESTRING (36.82332387616399 -1.266289051240985, 36.8233287334 -1.26628160477, 36.824097 -1.265158, 36.82432471134274 -1.264692303703483)",,10114111
at_stop,0.0,20.0,1.3469241205936502,355.429530734,POINT (36.82432 -1.26469),0111OLB,10114111
travelling,0.39259312006077757,52.0,1.7395172406544277,427.429530734,"LINESTRING (36.82432471134274 -1.264692303703483, 36.8243318796 -1.26467764378, 36.8257641792 -1.26148581505, 36.8257762358645 -1.261456362344081)",,10114111
at_stop,0.0,20.0,1.7395172406544277,427.429530734,POINT (36.82573199 -1.26143825),0111TNN,10114111
travelling,0.10651760772115611,21.0,1.8460348483755837,468.429530734,"LINESTRING (36.8257762358645 -1.261456362344081, 36.8261396885 -1.26056849957, 36.82614098079414 -1.2605657543180142)",,10114111
at_stop,0.0,20.0,1.8460348483755837,468.429530734,POINT (36.82615 -1.26057),0101CPK,10114111
travelling,0.33979824798295677,44.99999999999994,2.1858330963585404,533.429530734,"LINESTRING (36.82614098079414 -1.2605657543180142, 36.8271321058 -1.25846028328, 36.827121377 -1.25817596912, 36.8269228935 -1.25777900219, 36.82691578303868 -1.2577666665606158)",,10114111
at_stop,0.0,20.0,2.1858330963585404,533.429530734,POINT (36.82691 -1.25777),0111RHK,10114111
travelling,0.17848302421423407,29.0,2.3643161205727745,582.429530734,"LINESTRING (36.82691578303868 -1.2577666665606158, 36.826275 -1.256655, 36.826109405791996 -1.2563714204872574)",,10114111
at_stop,0.0,20.0,2.3643161205727745,582.429530734,POINT (36.82609141 -1.256381929),0111MAO,10114111
travelling,1.5639441868554511,109.0,3.928260307428226,711.429530734,"LINESTRING (36.826109405791996 -1.2563714204872574, 36.826107502 -1.25636816025, 36.8259680271 -1.25592827797, 36.825718 -1.255609, 36.825523 -1.255465, 36.824978 -1.25514, 36.823956 -1.254867, 36.823166 -1.254466, 36.821648 -1.253378, 36.820538 -1.252678, 36.820084 -1.252279, 36.819695 -1.252051, 36.819378 -1.251991, 36.818527 -1.252087, 36.817993 -1.252084, 36.817684 -1.252007, 36.817455 -1.251802, 36.817455 -1.251569, 36.817589 -1.251438, 36.817924 -1.251352, 36.8195414543 -1.25054776669, 36.8201905489 -1.25032782555, 36.8206304312 -1.25023663044, 36.82073240530297 -1.2502264330297033)",,10114111
at_stop,0.0,20.0,3.928260307428226,711.429530734,POINT (36.82072967 -1.25019908),0111MRE,10114111
travelling,0.8244775905620965,83.0,4.752737897990322,814.429530734,"LINESTRING (36.82073240530297 -1.2502264330297033, 36.8209522963 -1.25020444393, 36.8212097883 -1.25010788441, 36.8212473392 -1.2500166893, 36.8211936951 -1.24983966351, 36.8211078644 -1.24967336655, 36.8206840754 -1.24944806099, 36.8197023869 -1.24913156033, 36.818714 -1.248972, 36.818012 -1.248755, 36.817013 -1.248585, 36.816704 -1.248486, 36.81649 -1.248356, 36.816116 -1.247946, 36.81569163274704 -1.2469701516593121)",,10114111
at_stop,0.0,20.0,4.752737897990322,814.429530734,POINT (36.8156 -1.24701),0111BEK,10114111
travelling,1.1295389782148264,127.0,5.8822768762051485,961.429530734,"LINESTRING (36.81569163274704 -1.2469701516593121, 36.8156844378 -1.24695360661, 36.814831 -1.244821, 36.814724 -1.244626, 36.814182 -1.244025, 36.813988 -1.24374, 36.813496 -1.241318, 36.81337 -1.240972, 36.813179 -1.240657, 36.812145 -1.239751, 36.81061517672372 -1.238589665102359)",,10114111
at_stop,0.0,20.0,5.8822768762051485,961.429530734,POINT (36.81054533 -1.238681674),0111TUN,10114111
travelling,0.9128279475299852,109.00000000000011,6.795104823735134,1090.429530734,"LINESTRING (36.81061517672372 -1.238589665102359, 36.810566783 -1.23855292797, 36.809257865 -1.23765170574, 36.808899 -1.23747, 36.804386 -1.235138, 36.803909 -1.234813, 36.803574 -1.234433)",,10114111
at_stop,0.0,20.0,6.795104823735134,1090.429530734,POINT (36.80346429 -1.234529614),0111RHR,10114111
travelling,0.6640543277953359,80.0,7.45915915153047,1190.429530734,"LINESTRING (36.803574 -1.234433, 36.8034267426 -1.23417019844, 36.803158 -1.233347, 36.803062 -1.232625, 36.803192 -1.232062, 36.804134 -1.2294, 36.804399387320366 -1.2287475481733876)",,10114111
at_stop,0.0,20.0,7.45915915153047,1190.429530734,POINT (36.80443 -1.22876),0111VMA,10114111
travelling,1.0593863777755799,112.0,8.51854552930605,1322.429530734,"LINESTRING (36.804399387320366 -1.2287475481733876, 36.8044084311 -1.22872531414, 36.804886 -1.227575, 36.805012 -1.226988, 36.804993 -1.226454, 36.80431 -1.224511, 36.803993 -1.224019, 36.803871 -1.223889, 36.8028527498 -1.22328042984, 36.80238 -1.223004, 36.801968 -1.222715, 36.801661849 -1.22245967388, 36.8014204502 -1.22195541859, 36.8013238907 -1.22147798538, 36.8013775349 -1.22083961964, 36.80138159348049 -1.2208268783204463)",,10114111
at_stop,0.0,20.0,8.51854552930605,1322.429530734,POINT (36.80136 -1.22082),0111KRU,10114111
travelling,0.2544665392021386,37.0,8.773012068508187,1379.429530734,"LINESTRING (36.80138159348049 -1.2208268783204463, 36.801781 -1.219573, 36.8018 -1.219204, 36.801711479443185 -1.2185954211718995)",,10114111
at_stop,0.0,20.0,8.773012068508187,1379.429530734,POINT (36.80168 -1.2186),0101REE,10114111
travelling,0.21284241760773828,32.0,8.985854486115926,1431.429530734,"LINESTRING (36.801711479443185 -1.2185954211718995, 36.801704 -1.218544, 36.80151 -1.218146, 36.801132 -1.217642, 36.800522178198754 -1.217131869578787)",,10114111
at_stop,0.0,20.0,8.985854486115926,1431.429530734,POINT (36.80042267 -1.217250824),0101ROR,10114111
travelling,0.15204377187030269,26.0,9.137898257986228,1477.429530734,"LINESTRING (36.800522178198754 -1.217131869578787, 36.8004655838 -1.21708452702, 36.79935313223741 -1.2164221126915966)",,10114111
at_stop,0.0,20.0,9.137898257986228,1477.429530734,POINT (36.79930687 -1.216499805),0101ROK,10114111
travelling,0.5469507982154858,69.0,9.684849056201713,1566.429530734,"LINESTRING (36.79935313223741 -1.2164221126915966, 36.7992854118 -1.21638178825, 36.798557 -1.215959, 36.798088 -1.215749, 36.797009 -1.215486, 36.7966890335 -1.21538937092, 36.79485716357181 -1.2144919241218906)",,10114111
at_stop,0.0,20.0,9.684849056201713,1566.429530734,POINT (36.79482222 -1.214563251),0111ROT,10114111
travelling,0.6345787591744052,79.0,10.319427815376118,1665.429530734,"LINESTRING (36.79485716357181 -1.2144919241218906, 36.794792 -1.21446, 36.793513298 -1.21373713017, 36.791645 -1.212335, 36.790269602849186 -1.211116583132971)",,10114111
at_stop,0.0,20.0,10.319427815376118,1665.429530734,POINT (36.79024 -1.21115),0101SHR,10114111
travelling,0.3144847224048425,44.0,10.63391253778096,1729.429530734,"LINESTRING (36.790269602849186 -1.211116583132971, 36.7902302742 -1.21108174324, 36.78821082136753 -1.2091685774451142)",,10114111
at_stop,0.0,20.0,10.63391253778096,1729.429530734,POINT (36.7882 -1.20918),0101DPB,10114111
travelling,0.3445714338309446,47.0,10.978483971611904,1796.429530734,"LINESTRING (36.78821082136753 -1.2091685774451142, 36.7881917953 -1.20915055275, 36.7873710394 -1.20828151703, 36.786411 -1.207459, 36.7858803833025 -1.2071403658370385)",,10114111
at_stop,0.0,20.0,10.978483971611904,1796.429530734,POINT (36.785877 -1.207146),0111RST,10114111
travelling,0.23468160018791323,35.0,11.213165571799818,1851.429530734,"LINESTRING (36.7858803833025 -1.2071403658370385, 36.7858690023 -1.20713353157, 36.784882 -1.206833, 36.7838519812 -1.20669364929, 36.7838271806346 -1.2066910658981322)",,10114111
at_stop,0.0,20.0,11.213165571799818,1851.429530734,POINT (36.78382 -1.20676),0101RCK,10114111
travelling,0.057264573419370156,16.0,11.270430145219189,1887.429530734,"LINESTRING (36.7838271806346 -1.2066910658981322, 36.7835944891 -1.2066668272, 36.7834335566 -1.20666146278, 36.78331525653999 -1.2066439368485111)",,10114111
at_stop,0.0,20.0,11.270430145219189,1887.429530734,POINT (36.78331017 -1.206678271),0111ICT,10114111
travelling,0.1792664090746692,29.0,11.449696554293858,1936.429530734,"LINESTRING (36.78331525653999 -1.2066439368485111, 36.7832887173 -1.20664000511, 36.782509 -1.206592, 36.78171816586437 -1.2064534049445688)",,10114111
at_stop,0.0,20.0,11.449696554293858,1936.429530734,POINT (36.78171 -1.2065),0101RDC,10114111
travelling,0.1328909802734805,24.0,11.582587534567338,1980.429530734,"LINESTRING (36.78171816586437 -1.2064534049445688, 36.7817115784 -1.20645225048, 36.781204 -1.206326, 36.78056016511256 -1.2061604638887808)",,10114111
at_stop,0.0,20.0,11.582587534567338,1980.429530734,POINT (36.78055 -1.2062),0101RCC,10114111
travelling,0.14241150907172206,25.0,11.72499904363906,2025.429530734,"LINESTRING (36.78056016511256 -1.2061604638887808, 36.7805474997 -1.20615720749, 36.7793565989 -1.20577633381, 36.779340690760606 -1.2057704779429252)",,10114111
at_stop,0.0,20.0,11.72499904363906,2025.429530734,POINT (36.77934051 -1.205770969),0111BPY,10114111
travelling,0.21012744426362623,31.999999999999773,11.935126487902687,2077.429530734,"LINESTRING (36.779340690760606 -1.2057704779429252, 36.778049 -1.205295, 36.777543284026 -1.2052103748198482)",,10114111
at_stop,0.0,20.0,11.935126487902687,2077.429530734,POINT (36.77754 -1.20523),0101SLT,10114111
travelling,0.10843291442609145,21.0,12.043559402328778,2118.429530734,"LINESTRING (36.777543284026 -1.2052103748198482, 36.7775273323 -1.2052077055, 36.77661425524805 -1.2049155208495659)",,10114111
at_stop,0.0,20.0,12.043559402328778,2118.429530734,POINT (36.77661002 -1.204928756),0111LON,10114111
travelling,0.141193432057048,25.0,12.184752834385826,2163.429530734,"LINESTRING (36.77661425524805 -1.2049155208495659, 36.7760521173 -1.20473563671, 36.7754083872 -1.20454788208, 36.77540010169331 -1.2045457039313334)",,10114111
at_stop,0.0,20.0,12.184752834385826,2163.429530734,POINT (36.77539229 -1.204575419),0111RNI,10114111
travelling,0.11591229665560601,22.0,12.300665131041432,2205.429530734,"LINESTRING (36.77540010169331 -1.2045457039313334, 36.77439241916163 -1.2042807976988794)",,10114111
at_stop,0.0,20.0,12.300665131041432,2205.429530734,POINT (36.77439 -1.20429),0101PMR,10114111
travelling,0.15749797297014,27.0,12.458163104011572,2252.429530734,"LINESTRING (36.77439241916163 -1.2042807976988794, 36.7743676901 -1.20427429676, 36.77303032782812 -1.2038944858727907)",,10114111
at_stop,0.0,20.0,12.458163104011572,2252.429530734,POINT (36.77303195 -1.203888774),0111MIF,10114111
travelling,0.09712387278428986,20.0,12.55528697679586,2292.429530734,"LINESTRING (36.77303032782812 -1.2038944858727907, 36.7730265856 -1.20389342308, 36.77219442842627 -1.203642205835101)",,10114111
at_stop,0.0,20.0,12.55528697679586,2292.429530734,POINT (36.77218 -1.20369),0101PMV,10114111
travelling,0.1032208865925306,21.0,12.658507863388392,2333.429530734,"LINESTRING (36.77219442842627 -1.203642205835101, 36.7721736431 -1.20363593102, 36.7713099718 -1.20337307453, 36.77130659120705 -1.2033723303743522)",,10114111
at_stop,0.0,20.0,12.658507863388392,2333.429530734,POINT (36.77130997 -1.203356981),0101IGA,10114111
travelling,0.09563458292299336,20.0,12.754142446311386,2373.429530734,"LINESTRING (36.77130659120705 -1.2033723303743522, 36.77046714387842 -1.203187546379428)",,10114111
at_stop,0.0,20.0,12.754142446311386,2373.429530734,POINT (36.77046 -1.20322),0111MCM,10114111
travelling,0.2728326902788831,39.0,13.02697513659027,2432.429530734,"LINESTRING (36.77046714387842 -1.203187546379428, 36.7704570293 -1.2031853199, 36.7681235075 -1.20256304741, 36.76809748956875 -1.202555603390778)",,10114111
at_stop,0.0,20.0,13.02697513659027,2432.429530734,POINT (36.76809669 -1.202558398),0111A26,10114111
travelling,0.21932467888705462,33.0,13.246299815477325,2485.429530734,"LINESTRING (36.76809748956875 -1.202555603390778, 36.76620192778719 -1.2020132621030046)",,10114111
at_stop,0.0,20.0,13.246299815477325,2485.429530734,POINT (36.7662 -1.20202),0101KTO,10114111
travelling,0.40870597132952,54.0,13.655005786806845,2559.429530734,"LINESTRING (36.76620192778719 -1.2020132621030046, 36.766192317 -1.20201051235, 36.76267445445883 -1.200985581237303)",,10114111
at_stop,0.0,20.0,13.655005786806845,2559.429530734,POINT (36.76265985 -1.201035708),0111IME,10114111
travelling,0.2416176460942318,36.0,13.896623432901077,2615.429530734,"LINESTRING (36.76267445445883 -1.200985581237303, 36.7626571655 -1.20098054409, 36.7606025934 -1.20041191578, 36.760581441127904 -1.2004053542587774)",,10114111
at_stop,0.0,20.0,13.896623432901077,2615.429530734,POINT (36.76058 -1.20041),0101GRJ,10114111
travelling,0.3062545972164537,43.0,14.20287803011753,2678.429530734,"LINESTRING (36.760581441127904 -1.2004053542587774, 36.7579740286 -1.19959652424, 36.75795358312038 -1.1995852867914114)",,10114111
at_stop,0.0,20.0,14.20287803011753,2678.429530734,POINT (36.75794 -1.19961),0101RMY,10114111
travelling,0.22504224516171983,34.0,14.42792027527925,2732.429530734,"LINESTRING (36.75795358312038 -1.1995852867914114, 36.756916 -1.199015, 36.7562037706 -1.19859874249, 36.756190704071884 -1.198589050760254)",,10114111
at_stop,0.0,20.0,14.42792027527925,2732.429530734,POINT (36.75619 -1.19859),0111AMB,10114111
travelling,0.10862287054303081,21.0,14.53654314582228,2773.429530734,"LINESTRING (36.756190704071884 -1.198589050760254, 36.75540500850818 -1.1980062831729934)",,10114111
at_stop,0.0,20.0,14.53654314582228,2773.429530734,POINT (36.75538 -1.19804),0101AME,10114111
travelling,0.3342313135024327,46.0,14.870774459324712,2839.429530734,"LINESTRING (36.75540500850818 -1.1980062831729934, 36.7553937435 -1.19799792767, 36.7546722844 -1.19746961032, 36.752949418612396 -1.1962665123165244)",,10114111
at_stop,0.0,20.0,14.870774459324712,2839.429530734,POINT (36.75294 -1.19628),0101CHC,10114111
travelling,0.050884652925669065,15.0,14.921659112250381,2874.429530734,"LINESTRING (36.752949418612396 -1.1962665123165244, 36.7529475689 -1.19626522064, 36.75259039822507 -1.1959815850873203)",,10114111
at_stop,0.0,20.0,14.921659112250381,2874.429530734,POINT (36.75258547 -1.195987791),0111LIS,10114111
travelling,0.11342313343043878,22.0,15.03508224568082,2916.429530734,"LINESTRING (36.75259039822507 -1.1959815850873203, 36.7525827885 -1.19597554207, 36.75177025745985 -1.1953726964668214)",,10114111
at_stop,0.0,20.0,15.03508224568082,2916.429530734,POINT (36.75175 -1.1954),0101FRK,10114111
travelling,0.29215285252698137,41.0,15.327235098207803,2977.429530734,"LINESTRING (36.75177025745985 -1.1953726964668214, 36.7517513037 -1.195358634, 36.74963263709898 -1.1938391862691837)",,10114111
at_stop,0.0,20.0,15.327235098207803,2977.429530734,POINT (36.74959213 -1.193895668),0111HDE,10114111
travelling,0.11184479682822447,22.0,15.439079895036027,3019.429530734,"LINESTRING (36.74963263709898 -1.1938391862691837, 36.7496269941 -1.19383513927, 36.749407053 -1.19368493557, 36.74875773494059 -1.1933443097068328)",,10114111
at_stop,0.0,20.0,15.439079895036027,3019.429530734,POINT (36.74874991 -1.193359226),0111OJC,10114111
travelling,0.0892268271336592,19.0,15.528306722169686,3058.429530734,"LINESTRING (36.74875773494059 -1.1933443097068328, 36.748752594 -1.19334161282, 36.7484039068 -1.19316995144, 36.7480444908 -1.19301974773, 36.74802734066371 -1.193012538118438)",,10114111
at_stop,0.0,20.0,15.528306722169686,3058.429530734,POINT (36.74802 -1.19303),0111NDS,10114111
travelling,0.1716096772750102,28.0,15.699916399444696,3106.429530734,"LINESTRING (36.74802734066371 -1.193012538118438, 36.74736 -1.192732, 36.7465800047 -1.19255840778, 36.746560264098726 -1.1925560003896538)",,10114111
at_stop,0.0,20.0,15.699916399444696,3106.429530734,POINT (36.74655586 -1.192592114),0111UKG,10114111
travelling,0.17030941900760618,28.0,15.870225818452303,3154.429530734,"LINESTRING (36.746560264098726 -1.1925560003896538, 36.74504112926243 -1.1923707400478556)",,10114111
at_stop,0.0,20.0,15.870225818452303,3154.429530734,POINT (36.74504 -1.19238),0101REN,10114111
travelling,0.16539460269568032,28.0,16.035620421147982,3202.429530734,"LINESTRING (36.74504112926243 -1.1923707400478556, 36.7450404167 -1.19237065315, 36.74356678428218 -1.1921830999268295)",,10114111
at_stop,0.0,20.0,16.035620421147982,3202.429530734,POINT (36.74356252 -1.192216605),0111EED,10114111
travelling,0.5484746637994801,69.0,16.584095084947464,3291.429530734,"LINESTRING (36.74356678428218 -1.1921830999268295, 36.7435652018 -1.19218289852, 36.7425781488 -1.19204342365, 36.741695 -1.191768, 36.740833 -1.191378, 36.740093 -1.190981, 36.739475 -1.190549, 36.7390738469176 -1.1903041809145913)",,10114111
at_stop,0.0,20.0,16.584095084947464,3291.429530734,POINT (36.73904836 -1.190345943),0111ENP,10114111
travelling,0.22208148637783728,34.0,16.806176571325302,3345.429530734,"LINESTRING (36.7390738469176 -1.1903041809145913, 36.7390054464 -1.19026243687, 36.73753224631624 -1.1890303058391074)",,10114111
at_stop,0.0,20.0,16.806176571325302,3345.429530734,POINT (36.7375356 -1.189026296),0111CEP,10114111
travelling,0.3681965099078373,50.0,17.17437308123314,3415.429530734,"LINESTRING (36.73753224631624 -1.1890303058391074, 36.7375302315 -1.18902862072, 36.7350465059 -1.18683993816, 36.735043073693966 -1.1868369516949842)",,10114111
at_stop,0.0,20.0,17.17437308123314,3415.429530734,POINT (36.73504382 -1.186836094),0111TVI,10114111
travelling,0.36492500962616076,49.0,17.5392980908593,3484.429530734,"LINESTRING (36.735043073693966 -1.1868369516949842, 36.7325681448 -1.18468344212, 36.73256206975914 -1.184679307008141)",,10114111
at_stop,0.0,20.0,17.5392980908593,3484.429530734,POINT (36.73256814 -1.184670389),0111ARD,10114111
travelling,0.17137539225381698,28.0,17.71067348311312,3532.429530734,"LINESTRING (36.73256206975914 -1.184679307008141, 36.7312914133 -1.18381440639, 36.731286484051495 -1.1838111753007012)",,10114111
at_stop,0.0,20.0,17.71067348311312,3532.429530734,POINT (36.73128337 -1.183815926),0111NOI,10114111
travelling,0.3814766616709501,51.0,18.092150144784068,3603.429530734,"LINESTRING (36.731286484051495 -1.1838111753007012, 36.7305946782 -1.18335770121, 36.7284214497 -1.18192613125, 36.728417416230265 -1.1819236334592362)",,10114111
at_stop,0.0,20.0,18.092150144784068,3603.429530734,POINT (36.72843486 -1.181895465),0111AXM,10114111
travelling,0.15591574951394951,27.0,18.248065894298016,3650.429530734,"LINESTRING (36.728417416230265 -1.1819236334592362, 36.7272520065 -1.18120193481, 36.72722485943182 -1.181183784154028)",,10114111
at_stop,0.0,20.0,18.248065894298016,3650.429530734,POINT (36.727208 -1.181209),0111KAU,10114111
travelling,0.11971945078267973,23.0,18.367785345080694,3693.429530734,"LINESTRING (36.72722485943182 -1.181183784154028, 36.7263293266 -1.18058502674, 36.72632883645157 -1.1805847207874633)",,10114111
at_stop,0.0,20.0,18.367785345080694,3693.429530734,POINT (36.7263186 -1.18060112),0101IAI,10114111
travelling,0.11026269752844421,22.0,18.47804804260914,3735.429530734,"LINESTRING (36.72632883645157 -1.1805847207874633, 36.725487113 -1.18005931377, 36.7254868898553 -1.1800591627754176)",,10114111
at_stop,0.0,20.0,18.47804804260914,3735.429530734,POINT (36.725487 -1.180059),0101MCY,10114111
travelling,0.21328273197510358,33.0,18.69133077458424,3788.429530734,"LINESTRING (36.7254868898553 -1.1800591627754176, 36.723896519461235 -1.1789830121361706)",,10114111
at_stop,0.0,20.0,18.69133077458424,3788.429530734,POINT (36.72388852 -1.178994834),0111USA,10114111
travelling,0.17474298646347536,29.0,18.866073761047716,3837.429530734,"LINESTRING (36.723896519461235 -1.1789830121361706, 36.7238777876 -1.17897033691, 36.72256223252573 -1.178150112324211)",,10114111
at_stop,0.0,20.0,18.866073761047716,3837.429530734,POINT (36.72254205 -1.178182483),0111ISE,10114111
travelling,0.4803911183656183,62.0,19.346464879413332,3919.429530734,"LINESTRING (36.72256223252573 -1.178150112324211, 36.7225527763 -1.17814421654, 36.721081 -1.177324, 36.720413 -1.177061, 36.7194953713 -1.17680330998, 36.7191034555 -1.17669582367, 36.7185777426 -1.17654561996, 36.71857750820862 -1.1765455503825921)",,10114111
at_stop,0.0,20.0,19.346464879413332,3919.429530734,POINT (36.718575 -1.176554),0111FRM,10114111
travelling,0.8438609282425139,100.0,20.190325807655846,4039.429530734,"LINESTRING (36.71857750820862 -1.1765455503825921, 36.716423 -1.175906, 36.714985 -1.175241, 36.714104 -1.174683, 36.713455 -1.174175, 36.712062364904234 -1.1728884775167234)",,10114111
at_stop,0.0,20.0,20.190325807655846,4039.429530734,POINT (36.71205729 -1.172893971),0111IAC,10114111
travelling,0.46008966058908474,59.0,20.65041546824493,4118.429530734,"LINESTRING (36.712062364904234 -1.1728884775167234, 36.7120492458 -1.17287635803, 36.711212 -1.172109, 36.710175 -1.171392, 36.709435 -1.171061, 36.7085891962 -1.17080569267, 36.70855744431506 -1.1707971691739312)",,10114111
at_stop,0.0,20.0,20.65041546824493,4118.429530734,POINT (36.708554 -1.17081),0101RED,10114111
travelling,0.38055416810848774,51.0,21.03096963635342,4189.429530734,"LINESTRING (36.70855744431506 -1.1707971691739312, 36.70789 -1.170618, 36.7051666975 -1.17045164108, 36.70516650025486 -1.1704516265719338)",,10114111
at_stop,0.0,20.0,21.03096963635342,4189.429530734,POINT (36.70516402 -1.170485347),0111AMK,10114111
travelling,0.43865503577621634,57.0,21.469624672129633,4266.429530734,"LINESTRING (36.70516650025486 -1.1704516265719338, 36.70388 -1.170357, 36.702591 -1.170246, 36.701721 -1.170101, 36.70127213 -1.16995811462, 36.701267340255164 -1.1699564952300996)",,10114111
at_stop,0.0,20.0,21.469624672129633,4266.429530734,POINT (36.70123726 -1.170045465),0111EDH,10114111
travelling,0.12985142274720535,24.0,21.599476094876838,4310.429530734,"LINESTRING (36.701267340255164 -1.1699564952300996, 36.70016135111566 -1.1695825655733225)",,10114111
at_stop,0.0,20.0,21.599476094876838,4310.429530734,POINT (36.70015901 -1.16958949),0111GIE,10114111
travelling,0.19635164122186374,31.0,21.7958277360987,4361.429530734,"LINESTRING (36.70016135111566 -1.1695825655733225, 36.7001456022 -1.16957724094, 36.6984866029391 -1.169024241183063)",,10114111
at_stop,0.0,20.0,21.7958277360987,4361.429530734,POINT (36.69846654 -1.16908443),0111WRB,10114111
travelling,0.22877352351181135,35.0,22.024601259610513,4416.429530734,"LINESTRING (36.6984866029391 -1.169024241183063, 36.6984719038 -1.16901934147, 36.696568 -1.168372, 36.69654181871612 -1.16835634994033)",,10114111
at_stop,0.0,20.0,22.024601259610513,4416.429530734,POINT (36.69651657 -1.168398589),0111AKA,10114111
travelling,0.3882887875158094,52.0,22.41289004712632,4488.429530734,"LINESTRING (36.69654181871612 -1.16835634994033, 36.695141 -1.167519, 36.6936653852 -1.16642296314, 36.69364469498692 -1.1664077123684145)",,10114111
at_stop,0.0,20.0,22.41289004712632,4488.429530734,POINT (36.69361711 -1.166445136),0111HRT,10114111
travelling,0.2944827280275125,42.0,22.707372775153836,4550.429530734,"LINESTRING (36.69364469498692 -1.1664077123684145, 36.69150997483458 -1.1648342085421044)",,10114111
at_stop,0.0,20.0,22.707372775153836,4550.429530734,POINT (36.69146866 -1.164890259),0111RRY,10114111
travelling,2.1269067368617303,237.0,24.834279512015566,4807.429530734,"LINESTRING (36.69150997483458 -1.1648342085421044, 36.6914820671 -1.16481363773, 36.69016725 -1.1637395, 36.6870365 -1.161329, 36.680775 -1.156508, 36.679485 -1.155571, 36.678364 -1.155029, 36.677151 -1.15473, 36.6765904427 -1.15466415882, 36.6756945848 -1.15469634533, 36.67568154765356 -1.154697127558835)",,10114111
at_stop,0.0,20.0,24.834279512015566,4807.429530734,POINT (36.675681 -1.154688),0101BLU,10114111
travelling,0.07902618895993883,18.0,24.913305700975506,4845.429530734,"LINESTRING (36.67568154765356 -1.154697127558835, 36.675158143 -1.15472853184, 36.6749757528 -1.15474462509, 36.674973131635 -1.1547447505336728)",,10114111
at_stop,0.0,20.0,24.913305700975506,4845.429530734,POINT (36.674973 -1.154742),0111BUK,10114111
travelling,1.31521372602266,142.0,26.228519426998165,5007.429530734,"LINESTRING (36.674973131635 -1.1547447505336728, 36.673756 -1.154803, 36.672955 -1.154782, 36.671597 -1.154463, 36.67067 -1.154006, 36.669743 -1.153305, 36.669067 -1.152536, 36.668732 -1.152009, 36.668133 -1.150673, 36.667767 -1.149981, 36.667225 -1.149206, 36.666889 -1.148833, 36.66620682591307 -1.148253672410046)",,10114111
at_stop,0.0,20.0,26.228519426998165,5007.429530734,POINT (36.666204 -1.148257),0111SPU,10114111
travelling,0.7035069723594793,86.0,26.932026399357646,5113.429530734,"LINESTRING (36.66620682591307 -1.148253672410046, 36.6661942005 -1.14824295044, 36.664322 -1.146538, 36.663502 -1.145878, 36.662754 -1.145138, 36.66181270818723 -1.1437362201061616)",,10114111
at_stop,0.0,20.0,26.932026399357646,5113.429530734,POINT (36.661749 -1.143779),0101ETA,10114111
travelling,2.7004812805828995,264.0,29.632507679940545,5397.429530734,"LINESTRING (36.66181270818723 -1.1437362201061616, 36.661781 -1.143689, 36.65963 -1.138691, 36.658794 -1.136879, 36.658466 -1.136313, 36.657776 -1.135479, 36.656918 -1.134838, 36.656055 -1.134271, 36.655697 -1.134119, 36.654621 -1.133853, 36.653835 -1.133771, 36.653091 -1.133773, 36.652081 -1.133964, 36.649967 -1.134698, 36.649223 -1.134848, 36.648556 -1.134881, 36.647903 -1.134831, 36.646748 -1.134566, 36.645279 -1.133949, 36.6435885429 -1.13324403763)",,10114111
